FID,ADDRESS,CITY,STATE,ZIP,COUNTY,LATITUDE,LONGITUDE
4479,1120 N MELVIN STREET,GIBSON CITY,IL,60936,FORD,40.47836698,-88.37026499
4480,210 WEST WALNUT STREET,CANTON,IL,61520,FULTON,40.55266909,-90.03882997
4481,100 BROWN ST,CHESTERTOWN,MD,21620,KENT,39.21747943,-76.06493932
4482,504 LIPSCOMB BOULEVARD,BONHAM,TX,75418,FANNIN,33.57832798,-96.16664583
4483,101 POSEY AVENUE,CLIFTON,TX,76634,BOSQUE,31.77685263,-97.58892556
4484,"1000 HEALTH CENTER DRIVE, P O BOX 372",MATTOON,IL,61938,COLES,39.48854118,-88.27310864
4485,997 WEST INTERSTATE 20,COLORADO CITY,TX,79512,MITCHELL,32.40643731,-100.8759346
4486,1207 S. BAILEY STREET,ELECTRA,TX,76360,WICHITA,34.01802681,-98.92489812
4487,NORTH 1ST STREET,HASKELL,TX,79521,HASKELL,33.15736151,-99.74468102
4488,5401 OLD COURT RD,RANDALLSTOWN,MD,21133,BALTIMORE,39.35859345,-76.78181096
4489,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,SHELBY,35.12952196,-89.86155885
4490,1650 MOON LAKE BOULEVARD,HOFFMAN ESTATES,IL,60169,COOK,42.05406729999999,-88.13716781
4491,4840 N. MARINE DRIVE,CHICAGO,IL,60640,COOK,41.97029929,-87.65060003
4492,305 NORTH MCKINNEY STREET,SWEENY,TX,77480,BRAZORIA,29.04783467,-95.69183141
4493,5601 SOUTH COUNTY LINE ROAD,HINSDALE,IL,60521,COOK,41.78618532,-87.91530761
4494,1401 SOUTH CALIFORNIA BOULEVARD,CHICAGO,IL,60608,COOK,41.86229676,-87.69531666
4495,4058 WEST MELROSE STREET,CHICAGO,IL,60641,COOK,41.94024658,-87.72864369
4496,1013 15TH STREET,WELLINGTON,TX,79095,COLLINGSWORTH,34.84860058,-100.21219190000001
4497,5000 SOUTH FIFTH AVENUE,HINES,IL,60141,COOK,41.861098600000005,-87.84129591
4498,2160 S 1ST AVENUE,MAYWOOD,IL,60141,COOK,41.86068278,-87.83472209
4499,422 W WHITE ST,CLINTON,IL,61727,DE WITT,40.14841752,-88.96460821
4500,"TERRACE STREET, P O BOX 940",HINTON,WV,25951,SUMMERS,37.65063595,-80.86029453
4501,200 EAST CHESTNUT STREET,LOUISVILLE,KY,40202,JEFFERSON,38.24772315,-85.7504603
4502,4546 BROAD RIVER RD,COLUMBIA,SC,29210,RICHLAND,34.07226578,-81.11094347
4503,230 HOSPITAL PLAZA,WESTON,WV,26452,LEWIS,39.04763994,-80.492092
4504,150 MEMORIAL DRIVE,KINGWOOD,WV,26537,PRESTON,39.46495411,-79.67751161
4505,800 E CARPENTER ST,SPRINGFIELD,IL,62702,SANGAMON,39.80543902,-89.64400804
4506,529 CAPP HARLAN RD,TOMPKINSVILLE,KY,42167,MONROE,36.6988825,-85.67646626
4507,225 FALCON DRIVE,MT. STERLING,KY,40353,MONTGOMERY,38.07712125,-83.9452558
4508,1 HOSPITAL PLAZA,GRAFTON,WV,26354,TAYLOR,39.34381511,-80.02520593
4509,185 ROSEBERRY STREET,PHILLIPSBURG,NJ,8865,WARREN,40.70220506,-75.17812041
4510,651 WILLOW GROVE STREET,HACKETTSTOWN,NJ,7840,WARREN,40.8616841,-74.81600774
4511,61 WARDS ROAD,BLAIRSTOWN,NJ,7825,WARREN,40.98150956,-74.93182335
4512,429 WEST ELM STREET,HOBART,OK,73651,KIOWA,35.03777613,-99.09860687
4513,105 WALL STREET,POTEAU,OK,74953,LE FLORE,35.0433335,-94.61213288
4514,1100 EAST NINTH STREET,EDMOND,OK,73034,OKLAHOMA,35.64484388,-97.46539263
4515,403 E 1ST ST,DIXON,IL,61021,LEE,41.84477843,-89.47889512
4516,2500 WEST REYNOLDS STREET,PONTIAC,IL,61764,LIVINGSTON,40.87099748,-88.67951509
4517,11200 NORTH PORTLAND AVENUE,OKLAHOMA CITY,OK,73120,OKLAHOMA,35.58394229,-97.58361293
4518,4801 INTEGRIS PARKWAY,EDMOND,OK,73034,OKLAHOMA,35.64463527,-97.41836003
4519,9204 NORTH MAY AVENUE,OKLAHOMA CITY,OK,73120,OKLAHOMA,35.56409354,-97.56672459
4520,9600 BROADWAY EXTENSION,OKLAHOMA CITY,OK,73114,OKLAHOMA,35.56823049,-97.51175573
4521,309 ELEVENTH STREET,CARROLLTON,KY,41008,CARROLL,38.68031234,-85.16878609999999
4522,305 LANGDON STREET,SOMERSET,KY,42502,PULASKI,37.08600628,-84.62017705
4523,100 SE 59TH STREET,OKLAHOMA CITY,OK,73129,OKLAHOMA,35.40567403,-97.50933012
4524,6501 NE 50TH STREET,OKLAHOMA CITY,OK,73141,OKLAHOMA,35.52293278,-97.41193749
4525,1800 E LAKE SHORE DR,DECATUR,IL,62521,MACON,39.82745295,-88.93168263
4526,400 CALDWELL,STAUNTON,IL,62088,MACOUPIN,39.01528071,-89.78938694
4527,ONE MEMORIAL DRIVE,ALTON,IL,62002,MADISON,38.89958432,-90.15914964
4528,ST ANTHONY'S WAY,ALTON,IL,62002,MADISON,38.90799588,-90.17329338
4529,219 S WASHINGTON ST,EASTON,MD,21601,TALBOT,38.76965106,-76.07685606
4530,240 SOUTH MAIN STREET,WOLFEBORO,NH,3894,CARROLL,43.58173942,-71.2003641
4531,4050 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OKLAHOMA,35.60796726,-97.59705363
4532,6800 NW 39TH EXPRESSWAY,BETHANY,OK,73008,OKLAHOMA,35.51043963,-97.6333639
4533,16 HOSPITAL ROAD,PLYMOUTH,NH,3264,GRAFTON,43.75773763,-71.69518793
4534,520 WEST GUM STREET,MARION,KY,42064,CRITTENDEN,37.32921123,-88.09257544
4535,200 MEMORIAL AVE,WESTMINSTER,MD,21157,CARROLL,39.55814603,-76.99072013
4536,1612 DAWKINS ROAD,LAGRANGE,KY,40031,OLDHAM,38.41207679,-85.42212673
4537,100 VALLEY DRIVE,PAULS VALLEY,OK,73075,GARVIN,34.71940441,-97.21478864
4538,1500 NORTH GREEN AVENUE,PURCELL,OK,73080,MCCLAIN,35.02860056,-97.3646217
4539,300 WANDA STREET,MARIETTA,OK,73448,LOVE,33.94304119,-97.13090878
4540,300 BRYN STREET,CAMBRIDGE,MD,21613,DORCHESTER,38.57170558,-76.0674582
4541,200 SOUTH ACADEMY ROAD,GUTHRIE,OK,73044,LOGAN,35.87633071,-97.46202636
4542,1322 KLABZUBA AVENUE,PRAGUE,OK,74864,LINCOLN,35.49014466,-96.68431257
4543,2308 HIGHWAY 66 WEST STROUD,STROUD,OK,74079,LINCOLN,35.74848483,-96.68334576
4544,26 WEST 171 ROOSEVELT ROAD,WHEATON,IL,60187,DUPAGE,41.85251702,-88.13760059
4545,HIGHWAY 70 AND 81,WAURIKA,OK,73573,JEFFERSON,34.15731246,-97.97951529
4546,100 MCDOUGAL DRIVE,HOLDENVILLE,OK,74848,HUGHES,35.08905917,-96.37859604
4547,9733 HEALTHWAY DRIVE,BERLIN,MD,21811,WORCESTER,38.33952516,-75.21133309
4548,400 EAST CHESTNUT STREET,HOLLIS,OK,73550,HARMON,34.69220952,-99.91428905
4549,133 FAIRFIELD ST,ST. ALBANS,VT,5478,FRANKLIN,44.80773962,-73.07251309
4550,100 CALLEN BLVD,MONCKS CORNER,SC,29461,BERKELEY,33.068898,-80.095302
4551,13535 NEMOURS PKWY,ORLANDO,FL,32827,ORANGE,28.37679959,-81.27363896
4552,1401 ST JOSEPH PARKWAY,HOUSTON,TX,77002,HARRIS,29.74811613,-95.36614814
4553,710 FM 1960 WEST,HOUSTON,TX,77090,HARRIS,30.020440500000003,-95.44271418
4554,1635 NORTH LOOP WEST,HOUSTON,TX,77008,HARRIS,29.81073566,-95.43033555
4555,1000 SOUTH BYRD STREET,TISHOMINGO,OK,73460,JOHNSTON,34.22256466,-96.67478091
4556,WARM SPRINGS CAMPUS,WARM SPRINGS,MT,59756,DEER LODGE,46.18081803,-112.7908673
4557,12850 METCALF AVENUE,OVERLAND PARK,KS,66213,JOHNSON,38.89628614,-94.66912856
4558,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566,BRAZORIA,29.02950068,-95.45274482
4559,10700 MCPHERSON ROAD,LAREDO,TX,78045,WEBB,27.60691448,-99.47847561
4560,1717 U.S. 59 LOOP NORTH,LIVINGSTON,TX,77351,POLK,30.73087171,-94.93939248
4561,714 LINCOLN ST NE,LE MARS,IA,51031,PLYMOUTH,42.796237,-96.15562532
4562,5101 NORTH JACKSON ROAD,MCALLEN,TX,78504,HIDALGO,26.24610104,-98.19853590000001
4563,4500 MEDICAL CENTER DRIVE,MCKINNEY,TX,75069,COLLIN,33.15972664,-96.63669338
4564,4401 BOOTH CALLOWAY ROAD,NORTH RICHLAND HILLS,TX,76180,TARRANT,32.82908072,-97.21350556
4565,"500 JOHN DEERE ROAD, 7TH STREET CAMPUS",MOLINE,IL,61265,ROCK ISLAND,41.46830739999999,-90.53097969
4566,17500 WEST GRAND PARKWAY SOUTH,SUGAR LAND,TX,77479,FORT BEND,29.5644022,-95.69037269
4567,920 HILLCREST DRIVE,VERNON,TX,76384,WILBARGER,34.15861525,-99.31516051
4568,500 MEDICAL CENTER BOULEVARD,WEBSTER,TX,77598,HARRIS,29.54130675,-95.12781514
4569,8200 WALNUT HILL LANE,DALLAS,TX,75231,DALLAS,32.88113418,-96.76243766
4570,2001 SOUTH M STREET,MCALLEN,TX,78503,HIDALGO,26.18198646,-98.20849156
4571,9201 PINECROFT,THE WOODLANDS,TX,77380,MONTGOMERY,30.17493529,-95.45717139
4572,1001 YALE BLVD NE,ALBUQUERQUE,NM,87106,BERNALILLO,35.09271048,-106.6215342
4573,12412 JUDSON RD,LIVE OAK,TX,78233,BEXAR,29.55246452,-98.34826131
4574,3333 RESEARCH PLZ,SAN ANTONIO,TX,78235,BEXAR,29.34478851,-98.43848672
4575,720 NORTHEAST HOSPITAL DRIVE,ANDREWS,TX,79714,ANDREWS,32.33804336,-102.54599
4576,700 MEDICAL PARKWAY,BRENHAM,TX,77833,WASHINGTON,30.14567251,-96.39932133
4577,6 NORTH COVINGTON AVENUE,COALGATE,OK,74538,COAL,34.53934684,-96.2237315
4578,2825 E BARNETT ROAD,MEDFORD,OR,97504,JACKSON,42.318067,-122.830801
4579,11990 NORTH CENTRAL EXPRESSWAY,DALLAS,TX,75243,DALLAS,32.91375287,-96.76689953
4580,2875 NW STUCKI AVE,HILLSBORO,OR,97124,WASHINGTON,45.53925427,-122.87700179999999
4581,101 MEDICAL DRIVE,VICTORIA,TX,77904,VICTORIA,28.85434036,-97.01968631
4582,609 MEDICAL CENTER DR,DECATUR,TX,76234,WISE,33.21710703,-97.5937157
4583,950 PARK EAST BLVD,LAFAYETTE,IN,47905,TIPPECANOE,40.40463095,-86.83003269
4584,10655 STEEPLETOP DRIVE,HOUSTON,TX,77065,HARRIS,29.92712973,-95.58969896
4585,2230 LILIHA ST,HONOLULU,HI,96817,HONOLULU,21.32867361,-157.85213280000002
4586,1501 SAN PEDRO SE,ALBUQUERQUE,NM,87108,BERNALILLO,35.05516799,-106.58176740000002
4587,420 N JAMES RD,COLUMBUS,OH,43219,FRANKLIN,39.98082470000001,-82.90958494
4588,151 KNOLLCROFT RD,LYONS,NJ,7939,SOMERSET,40.66859853,-74.5575506
4589,1400 VFW PKY,WEST ROXBURY,MA,2132,SUFFOLK,42.2746273,-71.17169802
4590,1500 WEISS ST,SAGINAW,MI,48602,SAGINAW,43.44479571,-83.96202358
4591,425 7TH ST NW,CASS LAKE,MN,56633,CASS,47.38446543,-94.60854792
4592,1500 E WOODROW WILSON DR,JACKSON,MS,39216,HINDS,32.32789016,-90.16732631
4593,113 COMANCHE RD,FORT MEADE,SD,57741,MEADE,44.41267726,-103.4718151
4594,163 VETERANS DR,WHITE RIVER JUNCTION,VT,5009,WINDSOR,43.64849322,-72.34253657
4595,201 WEST CENTER ST,ROCHESTER,MN,55902,OLMSTED,44.02395962,-92.46583322
4596,901 9TH ST N,VIRGINIA,MN,55792,ST. LOUIS,47.53186339,-92.54854759999999
4597,325 NEW CASTLE RD,BUTLER,PA,16001,BUTLER,40.87343949,-79.94413084
4598,1401 W CENTRAL PARK AVE,DAVENPORT,IA,52804,SCOTT,41.54367413,-90.59376514
4600,1 S BRYANT AVE,EDMOND,OK,73034,OKLAHOMA,35.65465832,-97.4615103
4601,4800 HOSPITAL PKWY,BEATRICE,NE,68310,GAGE,40.31614637,-96.74972061
4602,2601 GABRIEL AVENUE,PARSONS,KS,67357,LABETTE,37.35126304,-95.28054226
4603,161 RIVER OAKS DR,CANTON,MS,39046,MADISON,32.58137191,-90.08319563
4604,3300 HEALTHPLEX PKWY,NORMAN,OK,73072,CLEVELAND,35.25959361,-97.48953346
4605,5601 PLUM CREEK DRIVE,AMARILLO,TX,79124,POTTER,35.218499,-101.90220479999999
4606,"200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,BEN HILL,31.69756452,-83.26014598
4607,550 UNIVERSITY BLVD,INDIANAPOLIS,IN,46202,MARION,39.77528333,-86.17656162
4608,7777 YANKEE RD,MIDDLETOWN,OH,45044,BUTLER,39.37657725,-84.36794409
4609,705 RILEY HOSPITAL DR,INDIANAPOLIS,IN,46202,MARION,39.77710774,-86.18027646
4610,100 ARROW SPRINGS BLVD,LEBANON,OH,45036,WARREN,39.39522296,-84.20942755
4611,8701 BROADWAY,MERRILLVILLE,IN,46410,LAKE,41.45837283,-87.3329309
4612,406 SOUTH GARY STREET,MONAHANS,TX,79756,WARD,31.59378429,-102.8831868
4613,4207 BURNET ROAD,AUSTIN,TX,78756,TRAVIS,30.31182625,-97.7432915
4614,860 SOUTH 8TH STREET,BEAUMONT,TX,77701,JEFFERSON,30.06953533,-94.12531493
4615,2303 SOUTHEAST MILITARY DRIVE,SAN ANTONIO,TX,78223,BEXAR,29.35410452,-98.4567103
4616,2813 SOUTH MAYHILL ROAD,DENTON,TX,76208,DENTON,33.17439097,-97.08712045
4617,2311 NORTH OREGON STREET,EL PASO,TX,79902,EL PASO,31.77347373,-106.5022513
4618,1740 CURIE DRIVE,EL PASO,TX,79902,EL PASO,31.77862724,-106.47729890000001
4619,7800 OAKMONT BOULEVARD,FORT WORTH,TX,76132,TARRANT,32.665696999999994,-97.42370538
4620,707 SOUTH ROLAND STREET,SPEARMAN,TX,79081,HANSFORD,36.19027677,-101.19961409999999
4621,718 LEXINGTON AVENUE,SAN ANTONIO,TX,78212,BEXAR,29.43763615,-98.49305967
4622,16088 SAN PEDRO,SAN ANTONIO,TX,78232,BEXAR,29.58772294,-98.47345927
4623,5001 N PIEDRAS,EL PASO,TX,79930,EL PASO,31.82079555,-106.4624822
4624,400 YOUENS DRIVE,WEIMAR,TX,78962,COLORADO,29.69450237,-96.78813415
4625,10811 TOWN CENTER DRIVE,SAN ANTONIO,TX,78232,BEXAR,29.46171808,-98.68991382
4626,333 NORTH SANTA ROSA STREET,SAN ANTONIO,TX,78207,BEXAR,29.42803731,-98.49837581
4627,2827 BABCOCK ROAD,SAN ANTONIO,TX,78229,BEXAR,29.51281257,-98.59013727
4628,22 BERMUDA LANE,LONGVIEW,TX,75605,GREGG,32.56443086,-94.76403545
4629,130 SOUTH CENTRAL EXPRESSWAY,MCKINNEY,TX,75070,COLLIN,33.19729748,-96.64053232
4630,2130 VENTURA ROAD,OXNARD,CA,93030,VENTURA,34.22414131,-119.19423049999999
4631,1106 N IH 35,SAN MARCOS,TX,78666,HAYS,29.8840848,-97.91806068
4632,1301 PUNCHBOWL STREET,HONOLULU,HI,96813,HONOLULU,21.3080396,-157.8536385
4633,4000 SOUTH LOOP 256,PALESTINE,TX,75801,ANDERSON,31.7384786,-95.64436996
4634,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,31.29579533,-86.49454911
4635,5800 SOUTHLAND DRIVE,MOBILE,AL,36693,MOBILE,30.62480849,-88.17800813
4636,1 KAMANI ST,PAHALA,HI,96777,HAWAII,19.19966254,-155.472136
4637,1000 FOURTH STREET SW,MASON CITY,IA,50401,CERRO GORDO,43.15007558,-93.21671931
4638,300 PERSHING AVENUE,SHENANDOAH,IA,51601,PAGE,40.75508455,-95.37317521
4639,1026 A AVENUE NE,CEDAR RAPIDS,IA,52402,LINN,41.98523772,-91.66058668
4640,204 N FOURTH AVE E,NEWTON,IA,50208,JASPER,41.70306545,-93.05162676
4641,1600 FIRST STREET EAST,INDEPENDENCE,IA,50644,BUCHANAN,42.47034136,-91.87442373
4642,407 S WHITE ST,MOUNT PLEASANT,IA,52641,HENRY,40.96229764,-91.55950957
4643,23019 HIGHWAY 149,SIGOURNEY,IA,52591,KEOKUK,41.32250689999999,-92.20608695
4644,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,POTTAWATTAMIE,41.26858246,-95.83535747
4645,509 NORTH MADISON STREET,BLOOMFIELD,IA,52537,DAVIS,40.75917145,-92.41552486
4646,2959 US HIGHWAY 275,HAMBURG,IA,51640,FREMONT,40.62049313,-95.65062315
4647,50 NORTH PERRY,PONTIAC,MI,48342,OAKLAND,42.63832271,-83.29149240000001
4648,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,GRUNDY,42.35939319,-92.76196328
4649,200 MAIN STREET,GUTTENBERG,IA,52052,CLAYTON,42.78612754,-91.09946116
4650,532 1ST ST NW,BRITT,IA,50423,HANCOCK,43.09821403,-93.80819526
4651,3815 HIGHLAND AVENUE,DOWNERS GROVE,IL,60515,DUPAGE,41.81846623,-88.00811566
4652,1425 NORTH RANDALL ROAD,ELGIN,IL,60123,KANE,42.07058742,-88.3307023
4653,77 N AIRLITE STREET,ELGIN,IL,60123,KANE,42.03526953,-88.32694713
4654,355 RIDGE AVE,EVANSTON,IL,60202,COOK,42.02438934,-87.68456805
4655,333 N MADISON,JOLIET,IL,60435,WILL,41.52784899,-88.13578744
4656,500 W COURT ST,KANKAKEE,IL,60901,KANKAKEE,41.12071648,-87.87197245
4657,1111 N STATE ST,MONTICELLO,IL,61856,PIATT,40.03407409,-88.56870341
4658,625 WILLOW STREET,ALAMEDA,CA,94501,ALAMEDA,37.76184594,-122.2540476
4659,6767 WEST 29TH STREET,GREELEY,CO,80634,WELD,40.39094296,-104.7905365
4660,2927 DEMERE ROAD,ST. SIMONS,GA,31522,GLYNN,31.16402605,-81.40232648
4661,5353 REYNOLDS STREET,SAVANNAH,GA,31405,CHATHAM,32.02790058,-81.10031062
4662,1501 E 3RD STREET,DELTA,CO,81416,DELTA,38.74496462,-108.0470186
4663,1001 E JOHNSON STREET,HOLYOKE,CO,80734,PHILLIPS,40.57927084,-102.2899025
4664,214 S 4TH STREET,KREMMLING,CO,80459,GRAND,40.05697157,-106.3904139
4665,247 SOUTH MAIN STREET,REIDSVILLE,GA,30453,TATTNALL,32.08052775,-82.10912263
4666,1499 FAIR ROAD,STATESBORO,GA,30458,BULLOCH,32.41479139,-81.76996101
4667,2260 WRIGHTSBORO ROAD,AUGUSTA,GA,30904,RICHMOND,33.46572907,-82.0183653
4668,3405 MIKE PADGETT HIGHWAY,AUGUSTA,GA,30906,RICHMOND,33.39693217,-82.01187344
4669,1537 WALTON WAY,AUGUSTA,GA,30909,RICHMOND,33.47633313,-81.99031409
4670,1909 CAREW STREET,FORT WAYNE,IN,46805,ALLEN,41.09362544,-85.10848202
4671,200 INDUSTRIAL BOULEVARD,DUBLIN,GA,31021,LAURENS,32.532154600000005,-82.95040931
4672,1500 EAST SHOTWELL STREET,BAINBRIDGE,GA,31717,DECATUR,30.90277398,-84.55244719
4673,433 MCALISTER ROAD,LINCOLNTON,NC,28093,LINCOLN,35.48991814,-81.20359858
4674,120 GORDON STREET,WASHINGTON,GA,30673,WILKES,33.72860629,-82.74239942
4675,4600 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,70508,LAFAYETTE,30.15267806,-92.04621968
4676,716 VILLAGE RD,KENNER,LA,70065,JEFFERSON,30.02349579,-90.2583297
4677,14500 HAYNE BLVD,NEW ORLEANS,LA,70128,ORLEANS,30.07124995,-89.94853339
4678,115 WEST E STREET,TEHACHAPI,CA,93561,KERN,35.13034378,-118.4487369
4679,1907 W SYCAMORE ST,KOKOMO,IN,46904,HOWARD,40.48608021,-86.15669477
4680,1373 EAST SR 62,MADISON,IN,47250,JEFFERSON,38.79250724,-85.36429796
4681,4502 HIGHWAY 951,JACKSON,LA,70748,EAST FELICIANA,30.83275689,-91.21400737
4683,3530 POMONA BOULEVARD,POMONA,CA,91768,LOS ANGELES,34.04149556,-117.809078
4684,1355 INDEPENDENCE DRIVE,AUGUSTA,GA,30901,RICHMOND,33.47470392,-81.98030553
4685,225 EAGLECREST,RANGELY,CO,81648,RIO BLANCO,40.07878915,-108.80686100000001
4686,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO,34.10180934,-117.63756599999999
4687,2021 N 12TH ST,GRAND JUNCTION,CO,81501,MESA,39.08599572,-108.5539196
4688,2000 BOISE AVE,LOVELAND,CO,80538,LARIMER,40.41299168,-105.0514784
4689,2500 ROCKY MOUNTAIN AVENUE,LOVELAND,CO,80538,LARIMER,40.41572467,-104.99737549999999
4690,112 E FIFTH ST,ANTIGO,WI,54409,LANGLADE,45.141652,-89.139545
4691,252 MCHENRY ST,BURLINGTON,WI,53105,RACINE,42.67282391,-88.28118661
4692,9417 N. COUNCIL ROAD,OKLAHOMA CITY,OK,73162,OKLAHOMA,35.56533807,-97.65691114
4693,690 COURTENAY DRIVE NE,ATLANTA,GA,30306,FULTON,33.79088124,-84.36541034
4694,1968 PEACHTREE ROAD NW,ATLANTA,GA,30309,FULTON,33.80881537,-84.39441534
4695,1000 JOHNSON FERRY ROAD NE,ATLANTA,GA,30342,FULTON,33.90891163,-84.35392464
4696,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,MUSCATINE,41.43340782,-91.05445751
4697,410 BENEDICTA AVENUE,TRINIDAD,CO,81082,LAS ANIMAS,37.1732064,-104.4876116
4698,400 W 16TH STREET,PUEBLO,CO,81003,PUEBLO,38.28163718,-104.6127363
4699,1200 E BROAD S,RICHMOND,VA,23219,RICHMOND CITY,37.53980986,-77.43028570000001
4700,111 MICHIGAN AVENUE NW,WASHINGTON,DC,20010,DISTRICT OF COLUMBIA,38.92726607,-77.01439372
4701,102 IRVING STREET NW,WASHINGTON,DC,20010,DISTRICT OF COLUMBIA,38.93054252,-77.01334348
4702,2041 GEORGIA AVENUE NW,WASHINGTON,DC,20001,DISTRICT OF COLUMBIA,38.91754841,-77.02009375
4703,1150 VARNUM STREET NE,WASHINGTON,DC,20017,DISTRICT OF COLUMBIA,38.94328726,-76.99122933
4704,250 HAMPDEN RD,MIDDLETOWN,DE,19709,NEW CASTLE,39.45343421,-75.67752226
4705,119 OAKFIELD DR,BRANDON,FL,33511,HILLSBOROUGH,27.93299888,-82.28781020000001
4706,800 PRUDENTIAL DR,JACKSONVILLE,FL,32207,DUVAL,30.31539249,-81.66331727
4707,2020 TALLY RD,LEESBURG,FL,34748,LAKE,28.83690409,-81.89548304
4708,515 W MAIN ST,LEESBURG,FL,34748,LAKE,28.81095363,-81.87791902
4709,11190 HEALTHPARK BLVD,NAPLES,FL,34110,COLLIER,26.274308899999998,-81.78874501
4710,83 BALDPATE ROAD,GEORGETOWN,MA,1833,ESSEX,42.70521015,-71.01111806
4711,1250 EAST MARSHALL STREET,RICHMOND,VA,23298,RICHMOND CITY,37.54012818,-77.42950068
4712,6101 PINE RIDGE RD,NAPLES,FL,34119,COLLIER,26.21395287,-81.73268379
4713,52 W UNDERWOOD ST,ORLANDO,FL,32806,ORANGE,28.52572322,-81.37720355
4714,10000 SW INNOVATION WAY,PORT SAINT LUCIE,FL,34987,ST. LUCIE,27.26124677,-80.42606953
4715,2323 9TH AVE N,SAINT PETERSBURG,FL,33713,PINELLAS,27.78174203,-82.66467764
4716,3001 W DR. MARTIN LUTHER KING JR BLVD,TAMPA,FL,33607,HILLSBOROUGH,27.98214009,-82.49185148
4717,1515 COMMONWEALTH AVENUE,BOSTON,MA,2135,SUFFOLK,42.3466,-71.1419
4718,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,42.327,-71.1103
4719,255 NORTH WELCH AVENUE,PRIMGHAR,IA,51245,O'BRIEN,43.08882905,-95.62368093
4720,603 ROSARY DRIVE,CORNING,IA,50841,ADAMS,40.98901582,-94.74846298
4721,1301 WEST MAIN STREET,LAKE CITY,IA,51449,CALHOUN,42.26561789,-94.74918405
4722,609 SE KENT ST,GREENFIELD,IA,50849,ADAIR,41.30379798,-94.45203545
4723,3001 W DR. MLK JR BLVD,TAMPA,FL,33607,HILLSBOROUGH,27.98250327,-82.49066207
4724,1111 DUFF AVE,AMES,IA,50010,STORY,42.03259133,-93.61150603
4725,312 9TH STREET SW,WAVERLY,IA,50677,BREMER,42.72268879,-92.48257644
4726,709 WEST MAIN STREET,MANCHESTER,IA,52057,DELAWARE,42.48498867,-91.46662452
4727,700 WEST GROVE STREET,MAQUOKETA,IA,52060,JACKSON,42.07238887,-90.67332283
4728,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,CHEROKEE,42.75944243,-95.54784298
4729,610 TENTH STREET,PERRY,IA,50220,DALLAS,41.83363155,-94.0938922
4730,1229 C AVENUE EAST,OSKALOOSA,IA,52577,MAHASKA,41.29928929,-92.62956359
4731,6640 KANIKSU STREET,BONNERS FERRY,ID,83805,BOUNDARY,48.70230108,-116.32108149999999
4732,7343 CLEARVISTA DRIVE,INDIANAPOLIS,IN,46250,MARION,39.89892094,-86.03791071
4733,"400 W 8TH STREET, P O BOX 399",BELOIT,KS,67420,MITCHELL,39.46720382,-98.1143798
4734,8801 9TH AVENUE,PORT ARTHUR,TX,77642,JEFFERSON,29.95322107,-93.98639108
4735,2213 CHERRY STREET,TOLEDO,OH,43608,LUCAS,41.66866995,-83.54278976
4736,3333 BURNET AVENUE,CINCINNATI,OH,45229,HAMILTON,39.14090637,-84.50235818
4737,4075 OLD WESTERN ROW ROAD,MASON,OH,45040,WARREN,39.33113048,-84.29540722
4738,870 SOUTH MAIN STREET,FAYETTE,MS,39069,JEFFERSON,31.70499058,-91.0680515
4739,400 S CLARK ST,BUTTE,MT,59701,SILVER BOW,46.00851666,-112.5455135
4740,310 SUNNYVIEW LN,KALISPELL,MT,59901,FLATHEAD,48.21392773,-114.32401920000001
4741,1325 S CLIFF AVE,SIOUX FALLS,SD,57105,MINNEHAHA,43.53423762,-96.71432208
4742,250 W 9TH STREET,HOISINGTON,KS,67544,BARTON,38.52243533,-98.77846324
4743,300 UTAH STREET,HIAWATHA,KS,66434,BROWN,39.852337,-95.53078626
4744,1110 COLUMBINE DR,HOLTON,KS,66436,JACKSON,39.48007957,-95.75153755
4745,601 SOUTH OSAGE STREET,CALDWELL,KS,67022,SUMNER,37.02613414,-97.61026422
4746,3901 RAINBOW BLVD,KANSAS CITY,KS,66160,WYANDOTTE,39.05616701,-94.61129892
4747,353 FAIRMONT BOULEVARD,RAPID CITY,SD,57701,PENNINGTON,44.057748600000004,-103.2252503
4748,801 MIDDLEFORD RD,SEAFORD,DE,19973,SUSSEX,38.64168815,-75.60448633
4749,52 OAK STREET,MIDDLEBOROUGH,MA,2346,PLYMOUTH,41.89439787,-70.91450019999999
4750,150 FLANDERS RD,WESTBOROUGH,MA,1581,WORCESTER,42.27647967,-71.56784178
4751,1801 MARTIN LUTHER KING DRIVE,HELENA,AR,72342,PHILLIPS,34.51028534,-90.62710336
4752,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830,JOHNSON,35.46157579,-93.44408063
