Random_Location,Min_Distance_From_Acute_Hospital,Is_Medical_Desert,latitude,longitude
"(28.96088153727338, -123.94220194037283)",442.100988,Yes,28.96088153727338,-123.94220194037283
"(43.50311439130401, -126.5460428121587)",116.638976,Yes,43.50311439130401,-126.5460428121587
"(26.967636594567928, -116.47008843782784)",390.6699,Yes,26.967636594567928,-116.47008843782784
"(34.84066276097114, -83.30110939319655)",17.289316,No,34.84066276097114,-83.30110939319655
"(33.045163409918985, -93.85925023439026)",14.582688,No,33.045163409918985,-93.85925023439026
"(43.719750529634986, -90.78791509510032)",12.650102,No,43.719750529634986,-90.78791509510032
"(27.16852781228312, -81.46947102043625)",12.103989,No,27.16852781228312,-81.46947102043625
"(46.29611464334468, -112.74592771359869)",22.070744,No,46.29611464334468,-112.74592771359869
"(32.596268360670805, -96.9656071357067)",6.198646,No,32.596268360670805,-96.9656071357067
"(30.20574572188768, -121.43799090161286)",282.913676,Yes,30.20574572188768,-121.43799090161286
"(28.409181632709668, -114.9550734865031)",295.006372,Yes,28.409181632709668,-114.9550734865031
"(31.97127210555469, -93.99533333087192)",17.431002,No,31.97127210555469,-93.99533333087192
"(32.0019811443764, -103.29932099583634)",43.282743,No,32.0019811443764,-103.29932099583634
"(29.126892461221008, -107.77657642374237)",186.05279,Yes,29.126892461221008,-107.77657642374237
"(26.654964998565593, -115.87949791167075)",416.497567,Yes,26.654964998565593,-115.87949791167075
"(38.75702062996224, -85.98499083461454)",14.599548,No,38.75702062996224,-85.98499083461454
"(33.92028107241768, -91.76431700168305)",16.639274,No,33.92028107241768,-91.76431700168305
"(41.32507619805127, -78.65703680520996)",8.102784,No,41.32507619805127,-78.65703680520996
"(28.58621200508515, -83.0877540745004)",28.799792,No,28.58621200508515,-83.0877540745004
"(27.766855889648408, -73.5311692116591)",407.581008,Yes,27.766855889648408,-73.5311692116591
"(30.4128611218796, -92.29778332151619)",5.30779,No,30.4128611218796,-92.29778332151619
"(32.00205950421532, -82.87914438292347)",17.261191,No,32.00205950421532,-82.87914438292347
"(43.20421428763535, -115.66299369985784)",38.791554,No,43.20421428763535,-115.66299369985784
"(46.579626004925686, -71.41948247189008)",115.730993,Yes,46.579626004925686,-71.41948247189008
"(37.97523754535877, -71.54311213591477)",183.142602,Yes,37.97523754535877,-71.54311213591477
"(38.96367223871431, -78.52271887646653)",17.623384,No,38.96367223871431,-78.52271887646653
"(28.520850081617457, -123.15756559869277)",438.451111,Yes,28.520850081617457,-123.15756559869277
"(36.16662620129534, -83.26893953431858)",3.78708,No,36.16662620129534,-83.26893953431858
"(29.61299701952514, -106.80938289883635)",149.271906,Yes,29.61299701952514,-106.80938289883635
"(43.44793469551422, -82.23437116377491)",25.728556,No,43.44793469551422,-82.23437116377491
"(34.41581532276443, -98.47926671857206)",12.224563,No,34.41581532276443,-98.47926671857206
"(38.11479306841201, -76.47160161654907)",15.787331,No,38.11479306841201,-76.47160161654907
"(30.514898033675465, -78.13925540795488)",188.187066,Yes,30.514898033675465,-78.13925540795488
"(41.08848582155114, -114.55577897701141)",64.124025,Yes,41.08848582155114,-114.55577897701141
"(28.963802488675867, -80.30923002591658)",37.298335,No,28.963802488675867,-80.30923002591658
"(29.317913403635888, -84.10670913549356)",60.267437,Yes,29.317913403635888,-84.10670913549356
"(40.793910512772726, -84.88743665870385)",15.368753,No,40.793910512772726,-84.88743665870385
"(43.726568974808416, -75.50967717909359)",26.083425,No,43.726568974808416,-75.50967717909359
"(29.377668331710293, -121.39808223102628)",327.638424,Yes,29.377668331710293,-121.39808223102628
"(36.441213796594255, -88.73076030935415)",10.623153,No,36.441213796594255,-88.73076030935415
"(29.64572145446199, -71.44371682135048)",468.239965,Yes,29.64572145446199,-71.44371682135048
"(37.61757828933576, -120.82953234878039)",6.0758,No,37.61757828933576,-120.82953234878039
"(27.14663033050542, -108.64913027281852)",293.978931,Yes,27.14663033050542,-108.64913027281852
"(46.518884069003114, -91.55312469669319)",28.923998,No,46.518884069003114,-91.55312469669319
"(26.6598942578329, -104.76356936341176)",299.479687,Yes,26.6598942578329,-104.76356936341176
"(42.870165081580716, -71.56199040150409)",4.622566,No,42.870165081580716,-71.56199040150409
"(45.17866600461941, -90.72187712911139)",18.290709,No,45.17866600461941,-90.72187712911139
"(46.48639521483494, -109.78766296825913)",77.446909,Yes,46.48639521483494,-109.78766296825913
"(44.24286974725359, -101.73612510764174)",57.121136,No,44.24286974725359,-101.73612510764174
"(29.568019063042854, -106.7391054614846)",151.531028,Yes,29.568019063042854,-106.7391054614846
"(40.16313086779094, -101.6742501469494)",27.883701,No,40.16313086779094,-101.6742501469494
"(46.029409892216506, -85.88305224240358)",57.468204,No,46.029409892216506,-85.88305224240358
"(28.911435786180647, -88.28417560326649)",102.010024,Yes,28.911435786180647,-88.28417560326649
"(34.78874842545227, -93.61552836565603)",22.410394,No,34.78874842545227,-93.61552836565603
"(31.102584429706024, -129.91976756880493)",594.992076,Yes,31.102584429706024,-129.91976756880493
"(27.939218710050277, -76.10234378810512)",255.14955,Yes,27.939218710050277,-76.10234378810512
"(27.432377149645138, -113.39892356312444)",306.714675,Yes,27.432377149645138,-113.39892356312444
"(38.24841033727608, -99.55059406752885)",22.386528,No,38.24841033727608,-99.55059406752885
"(37.08542219204617, -80.76742226034254)",1.314688,No,37.08542219204617,-80.76742226034254
"(39.924237289771035, -75.2248814746287)",1.910861,No,39.924237289771035,-75.2248814746287
"(40.581045556533056, -125.43189612841883)",68.152877,Yes,40.581045556533056,-125.43189612841883
"(33.69251027809363, -101.68997735270248)",13.660096,No,33.69251027809363,-101.68997735270248
"(45.90822670045718, -77.6698613119493)",135.060545,Yes,45.90822670045718,-77.6698613119493
"(29.43024002389797, -115.3937015404714)",228.537469,Yes,29.43024002389797,-115.3937015404714
"(39.798116073179855, -77.31912503298176)",4.858901,No,39.798116073179855,-77.31912503298176
"(35.736259106974046, -124.16253849668318)",138.537694,Yes,35.736259106974046,-124.16253849668318
"(27.87841285005968, -102.61556547825313)",143.64164,Yes,27.87841285005968,-102.61556547825313
"(27.29729557067821, -110.53993068036237)",279.604872,Yes,27.29729557067821,-110.53993068036237
"(40.312688542529585, -92.14884565062515)",24.682023,No,40.312688542529585,-92.14884565062515
"(38.083136196847434, -99.18048873865934)",6.302801,No,38.083136196847434,-99.18048873865934
"(29.44913274803777, -125.95181938552227)",481.935498,Yes,29.44913274803777,-125.95181938552227
"(28.183911628910483, -121.73850374857926)",408.858944,Yes,28.183911628910483,-121.73850374857926
"(30.63490497963238, -82.38514506277046)",28.799665,No,30.63490497963238,-82.38514506277046
"(35.98862019489017, -77.98760362172814)",7.630027,No,35.98862019489017,-77.98760362172814
"(33.92054825132735, -98.64823462684565)",5.105298,No,33.92054825132735,-98.64823462684565
"(45.79633150905669, -88.0142964508451)",1.731175,No,45.79633150905669,-88.0142964508451
"(33.08984705350578, -75.8340591724188)",124.582056,Yes,33.08984705350578,-75.8340591724188
"(27.936073474486715, -84.370703354173)",94.586641,Yes,27.936073474486715,-84.370703354173
"(29.020458952759487, -72.18643748826483)",475.989445,Yes,29.020458952759487,-72.18643748826483
"(43.0565532448699, -95.31714583180481)",10.915502,No,43.0565532448699,-95.31714583180481
"(29.51118839799072, -123.54421728175137)",397.44475,Yes,29.51118839799072,-123.54421728175137
"(40.306824324987595, -103.29157837958581)",21.421064,No,40.306824324987595,-103.29157837958581
"(41.2395038998263, -85.68441217601168)",7.547574,No,41.2395038998263,-85.68441217601168
"(27.71034408728259, -101.6569850561736)",100.679937,Yes,27.71034408728259,-101.6569850561736
"(41.86848720418129, -80.23063730528926)",15.894906,No,41.86848720418129,-80.23063730528926
"(45.69577826474706, -115.7219481818915)",25.263939,No,45.69577826474706,-115.7219481818915
"(46.16038994824743, -72.16751859701029)",92.918846,Yes,46.16038994824743,-72.16751859701029
"(32.40477645804881, -100.25275861535863)",9.083398,No,32.40477645804881,-100.25275861535863
"(27.36129980854151, -70.00863748230176)",620.546474,Yes,27.36129980854151,-70.00863748230176
"(29.522424813565014, -73.95449420281443)",386.655748,Yes,29.522424813565014,-73.95449420281443
"(35.85365004437211, -114.69581407104783)",11.355231,No,35.85365004437211,-114.69581407104783
"(39.889260839797416, -99.18729024508524)",11.413562,No,39.889260839797416,-99.18729024508524
"(38.73895864040777, -94.41602290784127)",7.08245,No,38.73895864040777,-94.41602290784127
"(46.097831812274116, -124.27458605199779)",18.986371,No,46.097831812274116,-124.27458605199779
"(41.324148566028526, -100.97581043952682)",17.610507,No,41.324148566028526,-100.97581043952682
"(44.177900449555196, -78.57989368246018)",61.73454,Yes,44.177900449555196,-78.57989368246018
"(33.9731028435213, -110.9059861089309)",29.647728,No,33.9731028435213,-110.9059861089309
"(40.61878672271858, -91.8671654431657)",25.391241,No,40.61878672271858,-91.8671654431657
"(30.08302820886974, -75.78304260542629)",295.812874,Yes,30.08302820886974,-75.78304260542629
"(38.10374632404433, -95.13626452934574)",30.993106,No,38.10374632404433,-95.13626452934574
"(29.74313421996672, -78.23694551603558)",169.43289,Yes,29.74313421996672,-78.23694551603558
"(46.812092118705124, -113.15793067145148)",40.149307,No,46.812092118705124,-113.15793067145148
"(39.94876724189672, -92.36023394148644)",14.999164,No,39.94876724189672,-92.36023394148644
"(38.919369407047355, -129.09376776387523)",286.338953,Yes,38.919369407047355,-129.09376776387523
"(28.614719252036522, -82.64892116861832)",8.828739,No,28.614719252036522,-82.64892116861832
"(45.84624640567277, -103.6038429519619)",93.928033,Yes,45.84624640567277,-103.6038429519619
"(38.6650215942736, -116.81585313218005)",118.879052,Yes,38.6650215942736,-116.81585313218005
"(31.578013269137355, -121.81982207193649)",225.658939,Yes,31.578013269137355,-121.81982207193649
"(36.77130877636481, -109.3744604657362)",64.322364,Yes,36.77130877636481,-109.3744604657362
"(39.34054543768493, -94.69347055734991)",6.493413,No,39.34054543768493,-94.69347055734991
"(28.220174953070618, -96.01070594978285)",52.342168,No,28.220174953070618,-96.01070594978285
"(27.593708612247344, -89.9166579500417)",130.534648,Yes,27.593708612247344,-89.9166579500417
"(42.13665319835889, -106.64004203312415)",51.938051,No,42.13665319835889,-106.64004203312415
"(40.74277805677808, -97.38619515605671)",36.240441,No,40.74277805677808,-97.38619515605671
"(36.409146605572694, -106.52654371350027)",37.481106,No,36.409146605572694,-106.52654371350027
"(43.68554443903831, -99.80234693984302)",53.773284,No,43.68554443903831,-99.80234693984302
"(38.52390245468389, -128.2440310464349)",247.259185,Yes,38.52390245468389,-128.2440310464349
"(26.802408322746825, -76.62016746499756)",212.147744,Yes,26.802408322746825,-76.62016746499756
"(28.27224711545204, -91.38638449182457)",98.864365,Yes,28.27224711545204,-91.38638449182457
"(29.746858776107455, -119.92899096581311)",260.267301,Yes,29.746858776107455,-119.92899096581311
"(26.84564850346146, -88.02297776634603)",227.669839,Yes,26.84564850346146,-88.02297776634603
"(38.19781060595284, -81.02314857771381)",12.403822,No,38.19781060595284,-81.02314857771381
"(45.30100549329944, -122.56388388950475)",3.978201,No,45.30100549329944,-122.56388388950475
"(34.67998303376403, -96.99424901844333)",12.846079,No,34.67998303376403,-96.99424901844333
"(34.85421917164961, -111.38853479557974)",24.715409,No,34.85421917164961,-111.38853479557974
"(42.56872342911957, -81.7662956615221)",39.268135,No,42.56872342911957,-81.7662956615221
"(36.99364935052813, -118.88372179400622)",36.601132,No,36.99364935052813,-118.88372179400622
"(46.96920806613962, -124.891576453115)",49.385068,No,46.96920806613962,-124.891576453115
"(36.20130548851902, -111.38646432809102)",49.580038,No,36.20130548851902,-111.38646432809102
"(44.805189191391634, -111.88275065410363)",42.422125,No,44.805189191391634,-111.88275065410363
"(45.793119994336784, -129.71943607935697)",280.340906,Yes,45.793119994336784,-129.71943607935697
"(33.81052735555411, -79.50441451951816)",15.497427,No,33.81052735555411,-79.50441451951816
"(36.347904902347885, -118.17921362738657)",19.234999,No,36.347904902347885,-118.17921362738657
"(30.047322294108994, -102.99033898071298)",59.470498,No,30.047322294108994,-102.99033898071298
"(36.62117592290009, -76.5473979570793)",9.96091,No,36.62117592290009,-76.5473979570793
"(28.48304355674124, -74.07613456957381)",384.222489,Yes,28.48304355674124,-74.07613456957381
"(46.49705903707586, -123.78720752005029)",21.399406,No,46.49705903707586,-123.78720752005029
"(31.01883451678344, -96.21313133055222)",25.879193,No,31.01883451678344,-96.21313133055222
"(46.91032575985109, -103.9703563066839)",151.213023,Yes,46.91032575985109,-103.9703563066839
"(37.243983265884516, -77.01436001701067)",15.88629,No,37.243983265884516,-77.01436001701067
"(29.776379372467126, -90.42398516329594)",9.893531,No,29.776379372467126,-90.42398516329594
"(39.24367417969596, -116.25804456896486)",102.8946,Yes,39.24367417969596,-116.25804456896486
"(32.791914448331205, -112.22111175968308)",30.321016,No,32.791914448331205,-112.22111175968308
"(36.12175377095651, -109.40793852820045)",56.942406,No,36.12175377095651,-109.40793852820045
"(41.394460572300495, -128.3193489813088)",213.347376,Yes,41.394460572300495,-128.3193489813088
"(42.24075664666858, -96.31259980041803)",18.164751,No,42.24075664666858,-96.31259980041803
"(32.72514536846227, -96.84194400344307)",2.59862,No,32.72514536846227,-96.84194400344307
"(32.99364903606917, -87.04666377508994)",6.58449,No,32.99364903606917,-87.04666377508994
"(42.626743271075725, -124.0786480470173)",40.152886,No,42.626743271075725,-124.0786480470173
"(27.654567006456865, -112.67706375763836)",274.120546,Yes,27.654567006456865,-112.67706375763836
"(34.422168130830954, -79.44634458214647)",4.616084,No,34.422168130830954,-79.44634458214647
"(33.70172674642096, -106.47105892431819)",34.300677,No,33.70172674642096,-106.47105892431819
"(38.59326356793484, -76.49677347278339)",5.858266,No,38.59326356793484,-76.49677347278339
"(36.88456499804565, -103.55343148889646)",35.786925,No,36.88456499804565,-103.55343148889646
"(30.739678365252658, -106.30173058843121)",68.557786,Yes,30.739678365252658,-106.30173058843121
"(31.21220472034704, -112.5813740486285)",96.358596,Yes,31.21220472034704,-112.5813740486285
"(29.420891736914626, -74.60077554049636)",370.242525,Yes,29.420891736914626,-74.60077554049636
"(44.22713877023897, -93.0406923598657)",11.584167,No,44.22713877023897,-93.0406923598657
"(43.56413970235497, -70.76370006309719)",14.976815,No,43.56413970235497,-70.76370006309719
"(37.36937046454602, -72.59093837558106)",158.137467,Yes,37.36937046454602,-72.59093837558106
"(37.314538911040806, -90.26313254068724)",33.599779,No,37.314538911040806,-90.26313254068724
"(32.24141263241886, -73.87206944073985)",238.816967,Yes,32.24141263241886,-73.87206944073985
"(42.74761105121419, -127.87039588930878)",189.242888,Yes,42.74761105121419,-127.87039588930878
"(36.08042633959385, -107.58568052915076)",40.725358,No,36.08042633959385,-107.58568052915076
"(35.74534961739377, -77.90598860932886)",2.816499,No,35.74534961739377,-77.90598860932886
"(35.63936576937871, -85.53795814846353)",12.264548,No,35.63936576937871,-85.53795814846353
"(44.64680442486463, -83.37839499643522)",26.466205,No,44.64680442486463,-83.37839499643522
"(46.401125383793925, -117.3091934808513)",13.649454,No,46.401125383793925,-117.3091934808513
"(34.22537080280292, -94.75528853908689)",23.826189,No,34.22537080280292,-94.75528853908689
