NAME,ADDRESS,CITY,STATE,ZIP,LATITUDE,LONGITUDE,GEOLOCATION
TRUMBULL MEMORIAL HOSPITAL,1350 EAST MARKET STREET,WARREN,OH,44482,41.235855923,-80.798778258,"(41.235855923, -80.798778258)"
RIVERSIDE MEDICAL CENTER,350 N WALL ST,KANKAKEE,IL,60901,41.125086857,-87.8818988909999,"(41.125086857, -87.8818988909999)"
VASSAR BROTHERS MEDICAL CENTER,45 READE PL,POUGHKEEPSIE,NY,12601,41.6938589390001,-73.93578611399991,"(41.6938589390001, -73.93578611399991)"
ERIE COUNTY MEDICAL CENTER,462 GRIDER ST,BUFFALO,NY,14215,42.9250771000001,-78.8311457679999,"(42.9250771000001, -78.8311457679999)"
STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14607,43.122808873000096,-77.624259428,"(43.122808873000096, -77.624259428)"
NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DR,MANHASSET,NY,11030,40.7776359200001,-73.701610944,"(40.7776359200001, -73.701610944)"
NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TPKE,EAST MEADOW,NY,11554,40.726255513000105,-73.553738015,"(40.726255513000105, -73.553738015)"
SOUTH NASSAU COMMUNITIES HOSPITAL,1 HEALTHY WAY,OCEANSIDE,NY,11510,40.6509979950001,-73.630839438,"(40.6509979950001, -73.630839438)"
UNIVERSITY HOSPITAL SUNY HEALTH SCIENCE CENTER,750 E ADAMS ST,SYRACUSE,NY,13210,43.0418973170001,-76.139830463,"(43.0418973170001, -76.139830463)"
ST. LUKE'S CORNWALL HOSPITAL - NEWBURGH CAMPUS,70 DUBOIS ST,NEWBURGH,NY,12550,41.5034248490001,-74.014565578,"(41.5034248490001, -74.014565578)"
PARKLAND MEDICAL CENTER,ONE PARKLAND DRIVE,DERRY,NH,3038,42.8767711740001,-71.3166615379999,"(42.8767711740001, -71.3166615379999)"
ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10924,41.441914083,-74.368312265,"(41.441914083, -74.368312265)"
SAMARITAN HOSPITAL,2215 BURDETT AVE,TROY,NY,12180,42.733292485,-73.67216399599991,"(42.733292485, -73.67216399599991)"
CANTON-POTSDAM HOSPITAL,50 LEROY ST,POTSDAM,NY,13676,44.6765106230001,-74.982116316,"(44.6765106230001, -74.982116316)"
MONTEFLORE NYACK HOSPITAL,160 N MIDLAND AVE,NYACK,NY,10960,41.096211471000096,-73.926018132,"(41.096211471000096, -73.926018132)"
SARATOGA HOSPITAL,211 CHURCH ST,SARATOGA,NY,12866,43.085880218999996,-73.796782733,"(43.085880218999996, -73.796782733)"
NORTHSHORE UNIVERSITY HEALTHSYSTEM DBA HIGHLAND PARK HOSPITAL,777 PARK AVENUE WEST,HIGHLAND PARK,IL,60035,42.1911067670001,-87.808414946,"(42.1911067670001, -87.808414946)"
ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,LIBERTYVILLE,IL,60048,42.274235002000104,-87.957699742,"(42.274235002000104, -87.957699742)"
ADVOCATE GOOD SHEPHERD HOSPITAL,450 WEST HIGHWAY 22,BARRINGTON,IL,60010,42.1953823710001,-88.1728188709999,"(42.1953823710001, -88.1728188709999)"
GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,GALESBURG,IL,61401,40.95579903,-90.365760264,"(40.95579903, -90.365760264)"
ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,GALESBURG,IL,61401,40.986710283,-90.360244917,"(40.986710283, -90.360244917)"
MIDWESTERN REGION MED CENTER,2520 ELISHA AVENUE,ZION,IL,60099,42.4492578300001,-87.8278328439999,"(42.4492578300001, -87.8278328439999)"
KENNEDY KREIGER INSTITUTE,707 N BROADWAY,BALTIMORE,MD,21205,39.299280975,-76.59281871099991,"(39.299280975, -76.59281871099991)"
MERCY MEDICAL CENTER,301 ST PAUL PLACE,BALTIMORE,MD,21202,39.2929215520001,-76.612884233,"(39.2929215520001, -76.612884233)"
SINAI HOSPITAL OF BALTIMORE,2401 WEST BELVEDERE AVE,BALTIMORE,MD,21215,39.352302514,-76.662090147,"(39.352302514, -76.662090147)"
UNIVERSITY OF MARYLAND MEDICAL CENTER,22 S GREENE ST,BALTIMORE,MD,21201,39.287908572,-76.624925928,"(39.287908572, -76.624925928)"
ST. JAMES HOSPITAL,411 CANISTEO ST,HORNELL,NY,14843,42.313873273000105,-77.6606131039999,"(42.313873273000105, -77.6606131039999)"
JOHNS HOPKINS BAYVIEW MEDICAL CENTER,4940 EASTERN AVENUE,BALTIMORE,MD,21224,39.2906788110001,-76.5467781899999,"(39.2906788110001, -76.5467781899999)"
VALLEY REGIONAL HOSPITAL,243 ELM STREET,CLAREMONT,NH,3743,43.38458975,-72.340696706,"(43.38458975, -72.340696706)"
FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,3867,43.29755659600001,-70.96016086,"(43.29755659600001, -70.96016086)"
SOUTHERN NEW HAMPSHIRE MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,3060,42.7562798370001,-71.46137469899999,"(42.7562798370001, -71.46137469899999)"
ST JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,NH,3061,42.749239109,-71.4802120539999,"(42.749239109, -71.4802120539999)"
ELLIOT HOSPITAL CITY OF MANCHESTER,ONE ELLIOT WAY,MANCHESTER,NH,3103,42.983954,-71.438,"(42.983954, -71.438)"
CONCORD HOSPITAL,250 PLEASANT STREET,CONCORD,NH,3301,43.197744144000104,-71.5620204049999,"(43.197744144000104, -71.5620204049999)"
FRANKLIN REGIONAL HOSPITAL,15 AIKEN AVE,FRANKLIN,NH,3235,43.44840425899999,-71.644552725,"(43.44840425899999, -71.644552725)"
UNIVERSITY HOSPITAL STONEY BROOK SOUTHAMPTON HOSPITAL,240 MEETING HOUSE LANE,SOUTHAMPTON,NY,11968,40.885059735,-72.379944064,"(40.885059735, -72.379944064)"
EASTERN LONG ISLAND HOSPITAL,201 MANOR PL,GREENPORT,NY,11901,41.1103605700001,-72.3611273189999,"(41.1103605700001, -72.3611273189999)"
HUNTINGTON HOSPITAL,270 PARK AVE,HUNTINGTON,NY,11743,40.8793292410001,-73.416199532,"(40.8793292410001, -73.416199532)"
SOUTHSIDE HOSPITAL,301 E MAIN ST,BAY SHORE,NY,11706,40.725960148000105,-73.2411586379999,"(40.725960148000105, -73.2411586379999)"
SAINT JOSEPH HOSPITAL,ONE ST JOSEPH DRIVE,LEXINGTON,KY,40504,38.032339732,-84.52329929,"(38.032339732, -84.52329929)"
GOOD SAMARITAN HOSPITAL - WEST ISLIP,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,10901,40.693880129,-73.294394616,"(40.693880129, -73.294394616)"
HEALTHALLIANCE HOSPITAL - BROADWAY CAMPUS,396 BROADWAY,KINGSTON,NY,12401,41.926658407,-73.994842067,"(41.926658407, -73.994842067)"
NEWARK-WAYNE COMMUNITY HOSPITAL,1200 DRIVING PARK AVE BOX 111,NEWARK,NY,14513,43.060499378,-77.10166991199999,"(43.060499378, -77.10166991199999)"
ST. JOHN'S RIVERSIDE HOSPITAL - DOBBS FERRY,128 ASHFORD AVE,DOBBS FERRY,NY,10522,41.014392248,-73.861919649,"(41.014392248, -73.861919649)"
PHELPS MEMORIAL HOSPITAL CENTER,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,41.1090070550001,-73.86308776399991,"(41.1090070550001, -73.86308776399991)"
TWIN LAKES REGIONAL MEDICAL CENTER,910 WALLACE AVENUE,LEITCHFIELD,KY,42754,37.4725153040001,-86.288593089,"(37.4725153040001, -86.288593089)"
OUR LADY OF BELLEFONTE HOSPITAL,1000 ST. CHRISTOPHER DRIVE,ASHLAND,KY,41101,38.5084543190001,-82.692616508,"(38.5084543190001, -82.692616508)"
PASSAVANT AREA HOSPITAL,1600 W WALNUT ST,JACKSONVILLE,IL,62650,39.7460849930001,-90.26048663599991,"(39.7460849930001, -90.26048663599991)"
WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10532,41.0860907520001,-73.8049547749999,"(41.0860907520001, -73.8049547749999)"
MONTEFIORE MEDICAL CENTER - MOSES DIVISION,111 E 210TH ST,BRONX,NY,10466,40.880079256,-73.87982669899999,"(40.880079256, -73.87982669899999)"
NORTH CENTRAL BRONX HOSPITAL,3424 KOSSUTH AVE,BRONX,NY,10467,40.8803656010001,-73.881057106,"(40.8803656010001, -73.881057106)"
MERITUS MEDICAL CENTER,11116 MEDICAL CAMPUS ROAD,HAGERSTOWN,MD,21742,39.622192811,-77.682562947,"(39.622192811, -77.682562947)"
BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,40.655269102,-73.9125565319999,"(40.655269102, -73.9125565319999)"
BROOKLYN HOSPITAL CENTER,121 DEKALB AVE,BROOKLYN,NY,11201,40.6905725080001,-73.9778837649999,"(40.6905725080001, -73.9778837649999)"
KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVE,BROOKLYN,NY,11203,40.656616381,-73.94469079,"(40.656616381, -73.94469079)"
CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,40.5854143810001,-73.9653324339999,"(40.5854143810001, -73.9653324339999)"
NYU LUTHERAN MEDICAL CENTER,150 55TH ST,BROOKLYN,NY,11209,40.646563994000104,-74.020914692,"(40.646563994000104, -74.020914692)"
JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10036,40.8562983570001,-73.847512147,"(40.8562983570001, -73.847512147)"
NEW YORK METHODIST HOSPITAL,506 6TH ST,BROOKLYN,NY,11215,40.667761701000096,-73.978990521,"(40.667761701000096, -73.978990521)"
NYU HOSPITAL FOR JOINT DISEASES,301 E 17TH ST,NEW YORK,NY,10003,40.734431687,-73.982999962,"(40.734431687, -73.982999962)"
ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,40.744827363000105,-73.886079665,"(40.744827363000105, -73.886079665)"
JAMAICA HOSPITAL MEDICAL CENTER,8900 VAN WYCK EXPRESSWAY,JAMAICA,NY,11414,40.700103647,-73.816114892,"(40.700103647, -73.816114892)"
OSF HEALTHCARESYSTEM DBA SACRED HEART MEDICAL CENTER,812 N LOGAN,DANVILLE,IL,61832,40.137832453,-87.6454332439999,"(40.137832453, -87.6454332439999)"
THE MEDICAL CENTER AT BOWLING GREEN,250 PARK STREET,BOWLING GREEN,KY,42101,36.9959715050001,-86.42975938,"(36.9959715050001, -86.42975938)"
NEW YORK PRESBYTERIAN QUEENS,56 45 MAIN ST,FLUSHING,NY,11355,40.7467722760001,-73.8254163829999,"(40.7467722760001, -73.8254163829999)"
GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,11542,40.871001397,-73.622385666,"(40.871001397, -73.622385666)"
MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,40.912806059,-73.78776260099991,"(40.912806059, -73.78776260099991)"
MOUNT SINAI BETH ISRAEL BROOKLYN,3201 KINGS HIGHWAY,BROOKLYN,NY,11234,40.618820103000104,-73.94290124,"(40.618820103000104, -73.94290124)"
HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,10037,40.81426493,-73.939861261,"(40.81426493, -73.939861261)"
SAINT BARNABAS HOSPITAL HEALTH SYSTEM,4422 THIRD AVENUE,BRONX,NY,10457,40.852689006,-73.891362876,"(40.852689006, -73.891362876)"
IRA DAVENPORT MEMORIAL HOSPITAL INC,7571 STATE ROUTE 54,BATH,NY,14810,42.3743292,-77.278906628,"(42.3743292, -77.278906628)"
ST. MARY'S HEALTHCARE - AMSTERDAM MEMORIAL CAMPUS,4988 STHWY 30,AMSTERDAM,NY,12010,42.959065173999996,-74.187122925,"(42.959065173999996, -74.187122925)"
MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,MORRIS,IL,60450,41.36932590200011,-88.42675330600001,"(41.36932590200011, -88.42675330600001)"
SWEDISH AMERICAN HOSPITAL,1401 EAST STATE STREET,ROCKFORD,IL,61104,42.265674876999995,-89.0741395379999,"(42.265674876999995, -89.0741395379999)"
JAVON BEA HOSPITAL DBA MERCY HEALTH HOSPITAL ROCKTON AVE,2400 NORTH ROCKTON AVENUE,ROCKFORD,IL,61101,42.298427168,-89.098441351,"(42.298427168, -89.098441351)"
THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,75 BEEKMAN ST,PLATTSBURGH,NY,12901,44.7004430440001,-73.469419865,"(44.7004430440001, -73.469419865)"
MONTEFIORE MEDICAL CENTER-WAKEFIELD HOSPITAL,600 EAST 233RD STREET,BRONX,NY,10466,40.893697171,-73.861191189,"(40.893697171, -73.861191189)"
HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,SILVER SPRING,MD,20910,39.0147221440001,-77.035735227,"(39.0147221440001, -77.035735227)"
SILVER CROSS HOSPITAL AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,NEW LENOX,IL,60451,41.54468733,-87.98343597,"(41.54468733, -87.98343597)"
ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BOULEVARD,BOLINGBROOK,IL,60440,41.6808649600001,-88.0846514409999,"(41.6808649600001, -88.0846514409999)"
FORT WASHINGTON HOSPITAL,11711 LIVINGSTON ROAD,FORT WASHINGTON,MD,20744,38.728563368,-76.99270168899992,"(38.728563368, -76.99270168899992)"
MOUNT SINAI ST. LUKE'S,1111 AMSTERDAM AVENUE,NEW YORK,NY,10025,40.804922543,-73.961590352,"(40.804922543, -73.961590352)"
NEW YORK PRESBYTERIAN HOSPITAL - COLUMBIA PRESBYTERIAN CENTER,622 WEST 168TH STREET,NEW YORK,NY,10032,40.841052882,-73.940686522,"(40.841052882, -73.940686522)"
NEW YORK PRESBYTERIAN HOSPITAL - NEW YORK WEILL CORNELL CENTER,525 EAST 68TH STREET,NEW YORK,NY,10021,40.7645499400001,-73.954332262,"(40.7645499400001, -73.954332262)"
URMC STRONG WEST,156 WEST AVENUE,BROCKPORT,NY,14420,43.221611782,-77.944575109,"(43.221611782, -77.944575109)"
NYU WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,MINEOLA,NY,11501,40.7406974780001,-73.64300839899991,"(40.7406974780001, -73.64300839899991)"
METHODIST HOSPITAL,1305 N ELM STREET,HENDERSON,KY,42420,37.854974612,-87.58319901600001,"(37.854974612, -87.58319901600001)"
CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK ROAD,MOUNT VERNON,IL,62864,38.3116451610001,-88.93688084,"(38.3116451610001, -88.93688084)"
COPLEY MEMORIAL HOSPITAL INC DBA RUSH COPLEY MEDICAL CENTER,2000 OGDEN AVENUE,AURORA,IL,60504,41.7290071840001,-88.270615983,"(41.7290071840001, -88.270615983)"
DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,GENEVA,IL,60134,41.886614965,-88.34345036299999,"(41.886614965, -88.34345036299999)"
PRESENCE CENTRAL AND SUBURBAN HOSPITALS NETWORK DBA PRESENCE MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,AURORA,IL,60506,41.7858095500001,-88.325769044,"(41.7858095500001, -88.325769044)"
BLUEGRASS COMMUNITY HOSPITAL,360 AMSDEN AVE.,VERSAILLES,KY,40383,38.0547656890001,-84.7237883399999,"(38.0547656890001, -84.7237883399999)"
TAYLOR REGIONAL HOSPITAL,1700 OLD LEBANON ROAD,CAMPBELLSVILLE,KY,42718,37.3663517620001,-85.338106556,"(37.3663517620001, -85.338106556)"
WESTERN MARYLAND REGIONAL MEDICAL CENTER,12500 WILLOWBROOK ROAD,CUMBERLAND,MD,21502,39.647830672000104,-78.733241499,"(39.647830672000104, -78.733241499)"
ANNE ARUNDEL MEDICAL CENTER,2001 MEDICAL PARKWAY,ANNAPOLIS,MD,21401,38.98992672,-76.53461243299991,"(38.98992672, -76.53461243299991)"
SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,PEORIA,IL,61603,40.702746817,-89.591965425,"(40.702746817, -89.591965425)"
BLESSING HOSPITAL,BROADWAY AT 11TH STREET,QUINCY,IL,62301,39.936358882,-91.39945720200001,"(39.936358882, -91.39945720200001)"
METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,PEORIA,IL,61606,40.7003057960001,-89.59491683600001,"(40.7003057960001, -89.59491683600001)"
NORTHSHORE UNIVERSITY HEALTH SYSTEM SKOKIE HOSPITAL,9600 GROSS POINT ROAD,SKOKIE,IL,60076,42.056416062,-87.74070961099991,"(42.056416062, -87.74070961099991)"
RUSH OAK PARK HOSPITAL,520 S MAPLE AVE,OAK PARK,IL,60304,41.878618014000004,-87.803351533,"(41.878618014000004, -87.803351533)"
ADVENTIST MIDWEST HEALTH DBA ADVENTIST LA GRANGE MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,LA GRANGE,IL,60525,41.797060552000104,-87.88639492600001,"(41.797060552000104, -87.88639492600001)"
GOTTLEB MEMORIAL HOSPITAL LOYOLA HEALTH SYSTEM AT GOTTLIEB,701 WEST NORTH AVE,MELROSE PARK,IL,60160,41.910529781,-87.842815074,"(41.910529781, -87.842815074)"
LORETTO HOSPITAL,645 SOUTH CENTRAL AVE,CHICAGO,IL,60644,41.8721245730001,-87.76408865,"(41.8721245730001, -87.76408865)"
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,CHICAGO,IL,60637,41.788746851,-87.604337126,"(41.788746851, -87.604337126)"
THOREK MEMORIAL HOSPITAL,850 W IRVING PARK RD,CHICAGO,IL,60613,41.9551890160001,-87.6516212399999,"(41.9551890160001, -87.6516212399999)"
JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,41.872334867000106,-87.674398458,"(41.872334867000106, -87.674398458)"
MERCY HOSPITAL AND MEDICAL CENTER,2525 S MICHIGAN AVE,CHICAGO,IL,60616,41.8468895830001,-87.62149159799999,"(41.8468895830001, -87.62149159799999)"
LITTLE COMPANY OF MARY HOSPITAL,2800 W 95TH ST,EVERGREEN PARK,IL,60805,41.721464999,-87.69302887799999,"(41.721464999, -87.69302887799999)"
ADVOCATE NORTHSIDE HEALTH NETWORK DBA ILLINOIS MASONIC MEDICAL CENTER,836 WEST WELLINGTON AVENUE,CHICAGO,IL,60657,41.9367408480001,-87.65137166299999,"(41.9367408480001, -87.65137166299999)"
METHODIST HOSPITAL OF CHICAGO,5025 N PAULINA STREET,CHICAGO,IL,60640,41.973086773,-87.67074305700001,"(41.973086773, -87.67074305700001)"
ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,4440 W 95TH STREET,OAK LAWN,IL,60453,41.7216945170001,-87.732442245,"(41.7216945170001, -87.732442245)"
LUTHERAN GENERAL HOSPITAL ADVOCATE,1775 DEMPSTER ST,PARK RIDGE,IL,60068,42.038802226,-87.84733438399999,"(42.038802226, -87.84733438399999)"
NORTHWEST COMMUNITY HOSPITAL,800 W CENTRAL ROAD,ARLINGTON HEIGHTS,IL,60005,42.068291106000096,-87.99218163399999,"(42.068291106000096, -87.99218163399999)"
ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,ELK GROVE VILLAGE,IL,60007,42.004656823000104,-88.0168922779999,"(42.004656823000104, -88.0168922779999)"
NORTHWESTERN MEMORIAL HOSPITAL,251 E HURON ST,CHICAGO,IL,60611,41.894607713,-87.621024366,"(41.894607713, -87.621024366)"
ST ALEXIUS MEDICAL CENTER,1555 N BARRINGTON RD,HOFFMAN ESTATES,IL,60169,42.052928459,-88.1410342249999,"(42.052928459, -88.1410342249999)"
PROVIDENT HOSPITAL OF COOK COUNTY,500 E 51ST ST,CHICAGO,IL,60615,41.802675013000105,-87.61332387200001,"(41.802675013000105, -87.61332387200001)"
RUSSELL COUNTY HOSPITAL,"153 DOWELL RD., PO BOX 1610",RUSSELL SPRINGS,KY,42642,37.05758045,-85.067352806,"(37.05758045, -85.067352806)"
RALEIGH GENERAL HOSPITAL,1710 HARPER ROAD,BECKLEY,WV,25801,37.787554395,-81.201931585,"(37.787554395, -81.201931585)"
ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CENTER,145 NEWCOMB AVE,MT VERNON,KY,40456,37.3579643200001,-84.3359033199999,"(37.3579643200001, -84.3359033199999)"
UNION HOSPITAL OF CECIL COUNTY,106 BOW STREET,ELKTON,MD,21921,39.608514525,-75.831967046,"(39.608514525, -75.831967046)"
BAPTIST HEALTH LOUISVILLE,4000 KRESGE WAY,LOUISVILLE,KY,40207,38.238118248,-85.637144295,"(38.238118248, -85.637144295)"
JEWISH HOSPITAL & ST. MARY'S HEALTHCARE,200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,38.249131647000105,-85.75118949899999,"(38.249131647000105, -85.75118949899999)"
UNIVERSITY OF LOUISVILLE HOSPITAL,530 S JACKSON ST,LOUISVILLE,KY,40202,38.248322961,-85.7443359649999,"(38.248322961, -85.7443359649999)"
PAUL B HALL REGIONAL MEDICAL CENTER,625 JAMES S TRIMBLE BLVD,PAINTSVILLE,KY,41240,37.8155109360001,-82.813051295,"(37.8155109360001, -82.813051295)"
ST MARY'S MEDICAL CENTER,2900 1ST AVENUE,HUNTINGTON,WV,25701,38.430550451,-82.4004127269999,"(38.430550451, -82.4004127269999)"
PRINCETON COMMUNITY HOSPITAL,"122 12TH STREET, PO BOX 1369",PRINCETON,WV,24740,37.3627189270001,-81.113010848,"(37.3627189270001, -81.113010848)"
PLEASANT VALLEY HOSPITAL,2520 VALLEY DRIVE,POINT PLEASANT,WV,25550,38.8690654100001,-82.123223867,"(38.8690654100001, -82.123223867)"
BERKELEY MEDICAL CENTER,2500 HOSPITAL DRIVE,MARTINSBURG,WV,25401,39.476243465,-77.9802371769999,"(39.476243465, -77.9802371769999)"
WEST VIRGINIA UNIVERSITY HOSPITALS,1 MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,39.6544225740001,-79.958022141,"(39.6544225740001, -79.958022141)"
REYNOLDS MEMORIAL HOSPITAL,800 WHEELING AVE,GLEN DALE,WV,26038,39.946141927,-80.752437545,"(39.946141927, -80.752437545)"
ST ANTHONYS MEMORIAL HOSPITAL,503 N MAPLE STREET,EFFINGHAM,IL,62401,39.125776017000106,-88.5501252189999,"(39.125776017000106, -88.5501252189999)"
MEADOWVIEW REGIONAL MEDICAL CENTER,989 MEDICAL PARK DRIVE,MAYSVILLE,KY,41056,38.6399743760001,-83.808105166,"(38.6399743760001, -83.808105166)"
ST. ELIZABETH FLORENCE,4900 HOUSTON ROAD,FLORENCE,KY,41042,39.0165918180001,-84.630767205,"(39.0165918180001, -84.630767205)"
PINEVILLE COMMUNITY HOSPITAL,850 RIVERVIEW AVE,PINEVILLE,KY,40977,36.76291694,-83.707768726,"(36.76291694, -83.707768726)"
GENESIS HEALTH SYSTEM DBA GENESIS MEDICAL CENTER - SILVIS,801 ILLINI DRIVE,SILVIS,IL,61282,41.4943257400001,-90.418416114,"(41.4943257400001, -90.418416114)"
TRINITY MEDICAL CENTER(WEST) DBA TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,IL,61201,41.482615267,-90.57041812899999,"(41.482615267, -90.57041812899999)"
MEMORIAL MEDICAL CENTER,701 N FIRST ST,SPRINGFIELD,IL,62702,39.80936884,-89.65577910199991,"(39.80936884, -89.65577910199991)"
EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,217 SOUTH THIRD STREET,DANVILLE,KY,40422,37.6438733050001,-84.773001139,"(37.6438733050001, -84.773001139)"
THE CARLE FOUNDATION HOSPITAL,611 WEST PARK STREET,URBANA,IL,61801,40.117041763,-88.2149486599999,"(40.117041763, -88.2149486599999)"
SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,37.5698288780001,-85.2614564089999,"(37.5698288780001, -85.2614564089999)"
OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,440 HOPKINSVILLE STREET,GREENVILLE,KY,42345,37.1965353910001,-87.189294499,"(37.1965353910001, -87.189294499)"
T J SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,GLASGOW,KY,42141,37.011392389,-85.9045139739999,"(37.011392389, -85.9045139739999)"
LATIMER COUNTY GENERAL HOSPITAL,806 HIGHWAY 2 NORTH,WILBURTON,OK,74578,34.91947628,-95.32085573099991,"(34.91947628, -95.32085573099991)"
PIKEVILLE MEDICAL CENTER,911 BYPASS RD,PIKEVILLE,KY,41501,37.471241666,-82.522247497,"(37.471241666, -82.522247497)"
MCALESTER REGIONAL HEALTH CENTER,ONE CLARK BASS BOULEVARD,MCALESTER,OK,74501,34.936881744000104,-95.750925292,"(34.936881744000104, -95.750925292)"
ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,BLOOMINGTON,IL,61701,40.4826765880001,-88.955562196,"(40.4826765880001, -88.955562196)"
HAZARD ARH REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,HAZARD,KY,41701,37.2782979460001,-83.227882237,"(37.2782979460001, -83.227882237)"
TUG VALLEY ARH REGIONAL MEDICAL CENTER,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,KY,41503,37.6765106440001,-82.297022722,"(37.6765106440001, -82.297022722)"
DECATUR MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,DECATUR,IL,62526,39.8672533980001,-88.960982947,"(39.8672533980001, -88.960982947)"
NORTHWESTERN MEDICINE MCHENRY WOODSTOCK HUNTLEY HOSPITAL,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,42.31779814,-88.27946800299999,"(42.31779814, -88.27946800299999)"
ADVOCATE HEALTH AND HOSPITALS CORPORATION DBA ADVOCATE BROMENN HEALTHCARE,1304 FRANKLIN AVENUE,NORMAL,IL,61761,40.496970979000004,-88.99085000199992,"(40.496970979000004, -88.99085000199992)"
MEMORIAL HOSPITAL,3073 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,NH,3860,44.061812687,-71.13685380300001,"(44.061812687, -71.13685380300001)"
CHESHIRE MEDICAL CENTER,580 COURT STREET,KEENE,NH,3431,42.9488432030001,-72.2919009,"(42.9488432030001, -72.2919009)"
LITTLETON REGIONAL HEALTHCARE,600 ST. JOHNSBURY ROAD,LITTLETON,NH,3561,44.317933877,-71.825559036,"(44.317933877, -71.825559036)"
ALICE PECK DAY MEMORIAL HOSPITAL,10 ALICE PECK DAY DRIVE,LEBANON,NH,3766,43.63844773100001,-72.286002567,"(43.63844773100001, -72.286002567)"
INTEGRIS GROVE HOSPITAL,1001 EAST 18TH STREET,GROVE,OK,74344,36.581287354000004,-94.758576687,"(36.581287354000004, -94.758576687)"
LAKES REGION GENERAL HOSPITAL,80 HIGHLAND STREET,LACONIA,NH,3246,43.5285555460001,-71.46318101299991,"(43.5285555460001, -71.46318101299991)"
INTEGRIS BASS BAPTIST HEALTH CENTER,600 SOUTH MONROE STREET,ENID,OK,73702,36.3901652910001,-97.887425579,"(36.3901652910001, -97.887425579)"
JACKSON COUNTY MEMORIAL HOSPITAL,1200 EAST PECAN STREET,ALTUS,OK,73521,34.635239745,-99.31803877,"(34.635239745, -99.31803877)"
ADVENTIST MIDWEST HEALTH DBA ADVENTIST HINSDALE HOSPITAL,120 NORTH OAK ST,HINSDALE,IL,60521,41.80591716,-87.9212213179999,"(41.80591716, -87.9212213179999)"
ELMHURST MEMORIAL HOSPITAL,155 EAST BRUSH HILL ROAD,ELMHURST,IL,60126,41.863761991,-87.935579144,"(41.863761991, -87.935579144)"
