FID,NAME,CITY,STATE,COUNTY,LATITUDE,LONGITUDE,TYPE
200,HELEN NEWBERRY JOY HOSPITAL,NEWBERRY,MI,LUCE,46.35318009,-85.51565374,CRITICAL ACCESS
201,MUNISING MEMORIAL HOSPITAL,MUNISING,MI,ALGER,46.42527107,-86.6251853,CRITICAL ACCESS
202,BOURNEWOOD HOSPITAL,BROOKLINE,MA,NORFOLK,42.29831857,-71.14928568,PSYCHIATRIC
203,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,HOWELL,MI,LIVINGSTON,42.61558756,-83.9409904,GENERAL ACUTE CARE
204,HILLSDALE COMMUNITY HEALTH CENTER,HILLSDALE,MI,HILLSDALE,41.91173869,-84.63300353,GENERAL ACUTE CARE
205,DMC SURGERY HOSPITAL,MADISON HEIGHTS,MI,OAKLAND,42.51788754,-83.12010727,GENERAL ACUTE CARE
206,"LAKELAND COMMUNITY HOSPITAL, WATERVLIET",WATERVLIET,MI,BERRIEN,42.18488046,-86.24992583,GENERAL ACUTE CARE
207,MCLAREN CENTRAL MICHIGAN,MOUNT PLEASANT,MI,ISABELLA,43.59912248,-84.76141286,GENERAL ACUTE CARE
208,SPECTRUM HEALTH LUDINGTON HOSPITAL,LUDINGTON,MI,MASON,43.95814794,-86.43040938,GENERAL ACUTE CARE
209,BRONSON LAKEVIEW HOSPITAL,PAW PAW,MI,VAN BUREN,42.22129436,-85.89707006,GENERAL ACUTE CARE
210,DECKERVILLE COMMUNITY HOSPITAL,DECKERVILLE,MI,SANILAC,43.52811921,-82.73424915,GENERAL ACUTE CARE
211,HENRY FORD HOSPITAL,DETROIT,MI,WAYNE,42.36768678,-83.08472312,GENERAL ACUTE CARE
212,MAYO CLINIC HEALTH SYS ALBT LE,ALBERT LEA,MN,FREEBORN,43.6523607,-93.37275229999999,GENERAL ACUTE CARE
213,MAYO CLINIC HEALTH SYS CF,CANNON FALLS,MN,GOODHUE,44.48616464,-92.90320229999999,CRITICAL ACCESS
214,MAYO CLINIC HEALTH SYS FAIRMNT,FAIRMONT,MN,MARTIN,43.63880146,-94.450437,GENERAL ACUTE CARE
215,MAYO CLINIC HEALTH SYSTEM S F,SPRINGFIELD,MN,BROWN,44.24661914,-94.97108361,CRITICAL ACCESS
216,HARRY S. TRUMAN MEMORIAL VETERANS HOSPITAL,COLUMBIA,MO,BOONE,38.93666726,-92.32905785,GENERAL ACUTE CARE
217,VIBRA HOSPITAL OF CENTRAL DAKOTAS,MANDAN,ND,MORTON,46.8418693,-100.90769770000001,LONG TERM CARE
218,JACOBSON MEMORIAL HOSPITAL & CARE CENTER,ELGIN,ND,GRANT,46.40732581,-101.8414635,CRITICAL ACCESS
219,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,ANDERSON,IN,MADISON,40.13064559,-85.69320918,GENERAL ACUTE CARE
220,MEMORIAL HOSPITAL OF SOUTH BEND,SOUTH BEND,IN,ST. JOSEPH,41.68405529,-86.25157885,GENERAL ACUTE CARE
221,COMPLEX CARE HOSPITAL AT TENAYA,LAS VEGAS,NV,CLARK,36.20553077,-115.2503564,LONG TERM CARE
222,DESERT SPRINGS HOSPITAL MEDICAL CENTER,LAS VEGAS,NV,CLARK,36.11395958,-115.12450520000002,GENERAL ACUTE CARE
223,EASTERN REGIONAL MEDICAL CENTER,PHILADELPHIA,PA,PHILADELPHIA,40.01881298,-75.09946405,GENERAL ACUTE CARE
224,THOMAS JEFFERSON UNIVERSITY HOSPITAL,PHILADELPHIA,PA,PHILADELPHIA,39.94970838,-75.15794605,GENERAL ACUTE CARE
225,PENN PRESBYTERIAN MEDICAL CENTER,PHILADELPHIA,PA,PHILADELPHIA,39.95887248,-75.19926368,GENERAL ACUTE CARE
226,ST JOSEPHS HOSPITAL,PHILADELPHIA,PA,PHILADELPHIA,39.97148609,-75.16319015,GENERAL ACUTE CARE
227,VA MEDICAL CENTER - PHILADELPHIA,PHILADELPHIA,PA,PHILADELPHIA,39.94788477,-75.20007509,MILITARY
228,GEISINGER MEDICAL CENTER,DANVILLE,PA,MONTOUR,40.96814496,-76.60525611,GENERAL ACUTE CARE
229,NORTHSIDE HOSPITAL - CHEROKEE,CANTON,GA,CHEROKEE,34.229238,-84.466259,GENERAL ACUTE CARE
230,"SOUTHWELL MEDICAL, A CAMPUS OF TRMC",ADEL,GA,COOK,31.10819893,-83.42737285,GENERAL ACUTE CARE
231,NORTHERN MONTANA HOSPITAL,HAVRE,MT,HILL,48.53807731,-109.68581780000001,GENERAL ACUTE CARE
232,MUSC MEDICAL CENTER,CHARLESTON,SC,CHARLESTON,32.78588204,-79.94792136,GENERAL ACUTE CARE
233,VERITAS COLLABORATIVE GEORGIA,ATLANTA,GA,DEKALB,33.9242473,-84.33106507,PSYCHIATRIC
234,PAGE MEMORIAL HOSPITAL,LURAY,VA,PAGE,38.66325,-78.468518,CRITICAL ACCESS
235,UH PORTAGE - ROBINSON MEMORIAL HOSPITAL,RAVENNA,OH,PORTAGE,41.17605775,-81.24901729999999,GENERAL ACUTE CARE
236,DELL CHILDREN'S MEDICAL CENTER,AUSTIN,TX,TRAVIS,30.30311083,-97.70702246,CHILDREN
237,COOK CHILDREN'S MEDICAL CENTER,FORT WORTH,TX,TARRANT,32.73707173,-97.34140504,CHILDREN
238,ARBOR HEALTH MORTON GENERAL HOSPITAL,MORTON,WA,LEWIS,46.55567481,-122.2803544,CRITICAL ACCESS
239,"INDIANA SPINE HOSPITAL, LLC",CARMEL,IN,HAMILTON,39.98041995,-86.15347262,SPECIAL
240,ASCENSION SE WISCONSIN HOSPITAL - ELMBROOK CAMPUS,BROOKFIELD,WI,WAUKESHA,43.0593759,-88.15451943,GENERAL ACUTE CARE
241,ASCENSION SE WISCONSIN HOSPITAL - FRANKLIN CAMPUS,FRANKLIN,WI,MILWAUKEE,42.86001258,-87.9540681,GENERAL ACUTE CARE
242,ASCENSION SE WISCONSIN HOSPITAL ST JOSEPH,MILWAUKEE,WI,MILWAUKEE,43.07412025,-87.9760734,GENERAL ACUTE CARE
243,ASCENSION ST CLARES HOSPITAL,WESTON,WI,MARATHON,44.89018231,-89.58014599,GENERAL ACUTE CARE
244,ASCENSION ST FRANCIS HOSPITAL,MILWAUKEE,WI,MILWAUKEE,42.98565775,-87.93465729,GENERAL ACUTE CARE
245,ASCENSION ST MARYS HOSPITAL,RHINELANDER,WI,ONEIDA,45.63947041,-89.37482659,GENERAL ACUTE CARE
246,MIAMI VALLEY HOSPITAL,DAYTON,OH,MONTGOMERY,39.7448932,-84.18590861,GENERAL ACUTE CARE
247,ASCENSION ST MICHAELS HOSPITAL,STEVENS POINT,WI,PORTAGE,44.52643184,-89.56709621,GENERAL ACUTE CARE
248,ASPIRUS RIVERVIEW HSPTL ASSOC,WISCONSIN RAPIDS,WI,WOOD,44.38175803,-89.82988944,GENERAL ACUTE CARE
249,ASPIRUS WAUSAU HOSPITAL,WAUSAU,WI,MARATHON,44.96584185,-89.66789021,GENERAL ACUTE CARE
250,AURORA LAKELAND MED CTR,ELKHORN,WI,WALWORTH,42.66189503,-88.49619199,GENERAL ACUTE CARE
251,AURORA MED CENTER-WASHINGTON COUNTY,HARTFORD,WI,WASHINGTON,43.31840584,-88.36246156,GENERAL ACUTE CARE
252,AURORA MED CTR KENOSHA,KENOSHA,WI,KENOSHA,42.56939682,-87.93546502,GENERAL ACUTE CARE
253,AURORA MED CTR MANITOWOC CTY,TWO RIVERS,WI,MANITOWOC,44.12536783,-87.61945613,GENERAL ACUTE CARE
254,MHP MEDICAL CENTER,SHELBYVILLE,IN,SHELBY,39.560356,-85.78581700000001,GENERAL ACUTE CARE
255,COVENANT CHILDREN'S HOSPITAL,LUBBOCK,TX,LUBBOCK,33.57340325,-101.900592,CHILDREN
256,PARKVIEW WABASH HOSPITAL,WABASH,IN,WABASH,40.820937,-85.823901,GENERAL ACUTE CARE
257,NEURO BEHAVIORAL HOSPITAL,CROWN POINT,IN,LAKE,41.44880307,-87.33726012,PSYCHIATRIC
258,PERRY COUNTY MEMORIAL HOSPITAL,TELL CITY,IN,PERRY,37.967931,-86.731667,GENERAL ACUTE CARE
259,ST JOSEPH HEALTH CENTER,WARREN,OH,TRUMBULL,41.23091175,-80.77715528,GENERAL ACUTE CARE
260,TRUMBULL MEMORIAL HOSPITAL,WARREN,OH,TRUMBULL,41.23585592,-80.79877826,GENERAL ACUTE CARE
261,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL,HOOD RIVER,OR,HOOD RIVER,45.70483197,-121.52390859999998,CRITICAL ACCESS
262,RIVERSIDE MEDICAL CENTER,KANKAKEE,IL,KANKAKEE,41.12508686,-87.88189889,GENERAL ACUTE CARE
263,BLUE MOUNTAIN HOSPITAL,JOHN DAY,OR,GRANT,44.41711272,-118.9596915,CRITICAL ACCESS
264,VASSAR BROTHERS MEDICAL CENTER,POUGHKEEPSIE,NY,DUTCHESS,41.69385894,-73.93578611,GENERAL ACUTE CARE
265,ERIE COUNTY MEDICAL CENTER,BUFFALO,NY,ERIE,42.9250771,-78.83114577,GENERAL ACUTE CARE
266,STRONG MEMORIAL HOSPITAL,ROCHESTER,NY,MONROE,43.12280887,-77.62425943,GENERAL ACUTE CARE
267,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,NASSAU,40.77763592,-73.70161094,GENERAL ACUTE CARE
268,EDWIN SHAW REHABILITATION INSTITUTE,CUYAHOGA FALLS,OH,SUMMIT,41.13214627,-81.47737547,REHABILITATION
269,NASSAU UNIVERSITY MEDICAL CENTER,EAST MEADOW,NY,NASSAU,40.72625551,-73.55373802,GENERAL ACUTE CARE
270,SOUTH NASSAU COMMUNITIES HOSPITAL,OCEANSIDE,NY,NASSAU,40.650998,-73.63083944,GENERAL ACUTE CARE
271,UNIVERSITY HOSPITAL SUNY HEALTH SCIENCE CENTER,SYRACUSE,NY,ONONDAGA,43.04189732,-76.13983046,GENERAL ACUTE CARE
272,ST. LUKE'S CORNWALL HOSPITAL - NEWBURGH CAMPUS,NEWBURGH,NY,ORANGE,41.50342485,-74.01456558,GENERAL ACUTE CARE
273,PARKLAND MEDICAL CENTER,DERRY,NH,ROCKINGHAM,42.87677117,-71.31666154,GENERAL ACUTE CARE
274,ORANGE REGIONAL MEDICAL CENTER,MIDDLETOWN,NY,ORANGE,41.44191408,-74.36831227,GENERAL ACUTE CARE
275,SAMARITAN HOSPITAL,TROY,NY,RENSSELAER,42.73329249,-73.672164,GENERAL ACUTE CARE
276,CANTON-POTSDAM HOSPITAL,POTSDAM,NY,ST. LAWRENCE,44.67651062,-74.98211632,GENERAL ACUTE CARE
277,PEACEHEALTH PEACE ISLAND MEDICAL CENTER,FRIDAY HARBOR,WA,SAN JUAN,48.52677897,-123.0296011,CRITICAL ACCESS
278,MONTEFLORE NYACK HOSPITAL,NYACK,NY,ROCKLAND,41.09621147,-73.92601813,GENERAL ACUTE CARE
279,SARATOGA HOSPITAL,SARATOGA,NY,SARATOGA,43.08588022,-73.79678273,GENERAL ACUTE CARE
280,NORTHSHORE UNIVERSITY HEALTHSYSTEM DBA HIGHLAND PARK HOSPITAL,HIGHLAND PARK,IL,LAKE,42.19110677,-87.80841495,GENERAL ACUTE CARE
281,ADVOCATE CONDELL MEDICAL CENTER,LIBERTYVILLE,IL,LAKE,42.274235,-87.95769974,GENERAL ACUTE CARE
282,ADVOCATE GOOD SHEPHERD HOSPITAL,BARRINGTON,IL,LAKE,42.19538237,-88.17281887,GENERAL ACUTE CARE
283,GALESBURG COTTAGE HOSPITAL,GALESBURG,IL,KNOX,40.95579903,-90.36576026,GENERAL ACUTE CARE
284,ST MARY MEDICAL CENTER,GALESBURG,IL,KNOX,40.98671028,-90.36024492,GENERAL ACUTE CARE
285,MIDWESTERN REGION MED CENTER,ZION,IL,LAKE,42.44925783,-87.82783284,GENERAL ACUTE CARE
286,KENNEDY KREIGER INSTITUTE,BALTIMORE,MD,BALTIMORE CITY,39.29928098,-76.59281871,GENERAL ACUTE CARE
287,MERCY MEDICAL CENTER,BALTIMORE,MD,BALTIMORE CITY,39.29292155,-76.61288423,GENERAL ACUTE CARE
288,SINAI HOSPITAL OF BALTIMORE,BALTIMORE,MD,BALTIMORE CITY,39.35230251,-76.66209015,GENERAL ACUTE CARE
289,UNIVERSITY OF MARYLAND MEDICAL CENTER,BALTIMORE,MD,BALTIMORE CITY,39.28790857,-76.62492593,GENERAL ACUTE CARE
290,ST. JAMES HOSPITAL,HORNELL,NY,STEUBEN,42.31387327,-77.66061309999999,GENERAL ACUTE CARE
291,JOHNS HOPKINS BAYVIEW MEDICAL CENTER,BALTIMORE,MD,BALTIMORE CITY,39.29067881,-76.54677819,GENERAL ACUTE CARE
292,VALLEY REGIONAL HOSPITAL,CLAREMONT,NH,SULLIVAN,43.38458975,-72.34069671,GENERAL ACUTE CARE
293,HAMPSTEAD HOSPITAL,HAMPSTEAD,NH,ROCKINGHAM,42.87166334,-71.15420708,PSYCHIATRIC
294,FRISBIE MEMORIAL HOSPITAL,ROCHESTER,NH,STRAFFORD,43.2975566,-70.96016086,GENERAL ACUTE CARE
295,CROTCHED MOUNTAIN REHABILITATION CENTER,GREENFIELD,NH,HILLSBOROUGH,42.9718711,-71.87453591,REHABILITATION
296,SOUTHERN NEW HAMPSHIRE MEDICAL CENTER,NASHUA,NH,HILLSBOROUGH,42.75627984,-71.4613747,GENERAL ACUTE CARE
297,ST JOSEPH HOSPITAL,NASHUA,NH,HILLSBOROUGH,42.74923911,-71.48021205,GENERAL ACUTE CARE
298,ELLIOT HOSPITAL CITY OF MANCHESTER,MANCHESTER,NH,HILLSBOROUGH,42.983954,-71.438,GENERAL ACUTE CARE
299,CONCORD HOSPITAL,CONCORD,NH,MERRIMACK,43.19774414,-71.56202040000001,GENERAL ACUTE CARE
300,FRANKLIN REGIONAL HOSPITAL,FRANKLIN,NH,MERRIMACK,43.44840426,-71.64455273,GENERAL ACUTE CARE
301,UNIVERSITY HOSPITAL STONEY BROOK SOUTHAMPTON HOSPITAL,SOUTHAMPTON,NY,SUFFOLK,40.88505974,-72.37994406,GENERAL ACUTE CARE
302,EASTERN LONG ISLAND HOSPITAL,GREENPORT,NY,SUFFOLK,41.11036057,-72.36112732,GENERAL ACUTE CARE
303,HUNTINGTON HOSPITAL,HUNTINGTON,NY,SUFFOLK,40.87932924,-73.41619953,GENERAL ACUTE CARE
304,SOUTHSIDE HOSPITAL,BAY SHORE,NY,SUFFOLK,40.72596015,-73.24115864,GENERAL ACUTE CARE
305,SAINT JOSEPH HOSPITAL,LEXINGTON,KY,FAYETTE,38.03233973,-84.52329929,GENERAL ACUTE CARE
306,SHRINERS HOSPITAL FOR CHILDREN,LEXINGTON,KY,FAYETTE,38.02270661,-84.47269852,CHILDREN
307,GOOD SAMARITAN HOSPITAL - WEST ISLIP,WEST ISLIP,NY,SUFFOLK,40.69388013,-73.29439462,GENERAL ACUTE CARE
308,HEALTHALLIANCE HOSPITAL - BROADWAY CAMPUS,KINGSTON,NY,ULSTER,41.92665841,-73.99484207,GENERAL ACUTE CARE
309,ELLENVILLE REGIONAL HOSPITAL,ELLENVILLE,NY,ULSTER,41.73262979,-74.37903498,CRITICAL ACCESS
310,NEWARK-WAYNE COMMUNITY HOSPITAL,NEWARK,NY,WAYNE,43.06049938,-77.10166991,GENERAL ACUTE CARE
311,ST. JOHN'S RIVERSIDE HOSPITAL - DOBBS FERRY,DOBBS FERRY,NY,WESTCHESTER,41.01439225,-73.86191965,GENERAL ACUTE CARE
312,PHELPS MEMORIAL HOSPITAL CENTER,SLEEPY HOLLOW,NY,WESTCHESTER,41.10900706,-73.86308776,GENERAL ACUTE CARE
313,TWIN LAKES REGIONAL MEDICAL CENTER,LEITCHFIELD,KY,GRAYSON,37.4725153,-86.28859309,GENERAL ACUTE CARE
314,OUR LADY OF BELLEFONTE HOSPITAL,ASHLAND,KY,GREENUP,38.50845432,-82.69261651,GENERAL ACUTE CARE
315,BLYTHEDALE CHILDREN'S HOSPITAL,VALHALLA,NY,WESTCHESTER,41.07484754,-73.79997224,CHILDREN
316,PASSAVANT AREA HOSPITAL,JACKSONVILLE,IL,MORGAN,39.74608499,-90.26048664,GENERAL ACUTE CARE
317,BROOK LANE HEALTH SERVICES,HAGERSTOWN,MD,WASHINGTON,39.676995299999994,-77.61059940000001,PSYCHIATRIC
318,GARRARD COUNTY HOSPITAL,LANCASTER,KY,GARRARD,37.62202606,-84.58515725,GENERAL ACUTE CARE
319,WESTCHESTER MEDICAL CENTER,VALHALLA,NY,WESTCHESTER,41.08609075,-73.80495477,GENERAL ACUTE CARE
320,MONTEFIORE MEDICAL CENTER - MOSES DIVISION,BRONX,NY,BRONX,40.88007926,-73.8798267,GENERAL ACUTE CARE
321,FRANKFORT REGIONAL MEDICAL CENTER,FRANKFORT,KY,FRANKLIN,38.16066175,-84.9068937,LONG TERM CARE
322,NORTH CENTRAL BRONX HOSPITAL,BRONX,NY,BRONX,40.880365600000005,-73.88105711,GENERAL ACUTE CARE
323,MERITUS MEDICAL CENTER,HAGERSTOWN,MD,WASHINGTON,39.62219281,-77.68256295,GENERAL ACUTE CARE
324,BROOKDALE HOSPITAL MEDICAL CENTER,BROOKLYN,NY,KINGS,40.6552691,-73.91255653,GENERAL ACUTE CARE
325,BROOKLYN HOSPITAL CENTER,BROOKLYN,NY,KINGS,40.69057251,-73.97788376,GENERAL ACUTE CARE
326,MONTEFIORE WESTCHESTER SQUARE MEDICAL CENTER,BRONX,NY,BRONX,40.84074311,-73.84851753,GENERAL ACUTE CARE
327,KINGS COUNTY HOSPITAL CENTER,BROOKLYN,NY,KINGS,40.65661638,-73.94469079,GENERAL ACUTE CARE
328,CONEY ISLAND HOSPITAL,BROOKLYN,NY,KINGS,40.58541438,-73.96533243,GENERAL ACUTE CARE
329,NYU LUTHERAN MEDICAL CENTER,BROOKLYN,NY,KINGS,40.64656399,-74.02091469,GENERAL ACUTE CARE
330,JACOBI MEDICAL CENTER,BRONX,NY,BRONX,40.85629836,-73.84751215,GENERAL ACUTE CARE
331,NEW YORK METHODIST HOSPITAL,BROOKLYN,NY,KINGS,40.6677617,-73.97899052,GENERAL ACUTE CARE
332,NYU HOSPITAL FOR JOINT DISEASES,NEW YORK,NY,NEW YORK,40.73443169,-73.98299996,GENERAL ACUTE CARE
333,NEW YORK PRESBYTERIAN MORGAN STANLEY CHILDREN'S HOSPITAL,NEW YORK,NY,NEW YORK,40.83976326,-73.94128258,CHILDREN
334,THE ADDICTION INSTITUTE OF NEW YORK,NEW YORK,NY,NEW YORK,40.76941213,-73.9868084,PSYCHIATRIC
335,ELMHURST HOSPITAL CENTER,ELMHURST,NY,QUEENS,40.74482736,-73.88607967,GENERAL ACUTE CARE
336,JAMAICA HOSPITAL MEDICAL CENTER,JAMAICA,NY,QUEENS,40.70010365,-73.81611489,GENERAL ACUTE CARE
337,HOOPESTON COMMUNITY MEMORIAL HOSPITAL,HOOPESTON,IL,VERMILION,40.45868989,-87.65973327,CRITICAL ACCESS
338,OSF HEALTHCARESYSTEM DBA SACRED HEART MEDICAL CENTER,DANVILLE,IL,VERMILION,40.13783245,-87.64543324,GENERAL ACUTE CARE
339,THE MEDICAL CENTER AT BOWLING GREEN,BOWLING GREEN,KY,WARREN,36.99597151,-86.42975938,GENERAL ACUTE CARE
340,NEW YORK PRESBYTERIAN QUEENS,FLUSHING,NY,QUEENS,40.74677228,-73.82541638,GENERAL ACUTE CARE
341,"ROCK REGIONAL HOSPITAL, LLC",DERBY,KS,SEDGWICK,37.58277168,-97.24698571,LONG TERM CARE
342,GLEN COVE HOSPITAL,GLEN COVE,NY,NASSAU,40.8710014,-73.62238567,GENERAL ACUTE CARE
343,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,STANFORD,KY,LINCOLN,37.54279432,-84.65303656,CRITICAL ACCESS
344,LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES,SALEM,KY,LIVINGSTON,37.26305319,-88.22850246,CRITICAL ACCESS
345,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,WESTCHESTER,40.91280606,-73.7877626,GENERAL ACUTE CARE
346,MOUNT SINAI BETH ISRAEL BROOKLYN,BROOKLYN,NY,KINGS,40.6188201,-73.94290124,GENERAL ACUTE CARE
347,NEW YORK PRESBYTERIAN HOSPITAL - WESTCHESTER DIVISION,WHITE PLAINS,NY,WESTCHESTER,41.02757951,-73.75390988,PSYCHIATRIC
348,HARLEM HOSPITAL CENTER,NEW YORK,NY,NEW YORK,40.81426493,-73.93986126,GENERAL ACUTE CARE
349,HENRY J. CARTER SPECIALTY HOSPITAL,NEW YORK,NY,NEW YORK,40.80328511,-73.94162385,LONG TERM CARE
350,SAINT BARNABAS HOSPITAL HEALTH SYSTEM,BRONX,NY,BRONX,40.85268901,-73.89136288,GENERAL ACUTE CARE
351,IRA DAVENPORT MEMORIAL HOSPITAL INC,BATH,NY,STEUBEN,42.3743292,-77.27890663,GENERAL ACUTE CARE
352,ST. MARY'S HEALTHCARE - AMSTERDAM MEMORIAL CAMPUS,AMSTERDAM,NY,MONTGOMERY,42.95906517,-74.18712293,GENERAL ACUTE CARE
353,THE BURDETT CARE CENTER,TROY,NY,RENSSELAER,42.73335775,-73.67266608,WOMEN
354,MORRIS HOSPITAL & HEALTHCARE CENTERS,MORRIS,IL,GRUNDY,41.36932589999999,-88.42675331,GENERAL ACUTE CARE
355,SWEDISH AMERICAN HOSPITAL,ROCKFORD,IL,WINNEBAGO,42.26567488,-89.07413954,GENERAL ACUTE CARE
356,JAVON BEA HOSPITAL DBA MERCY HEALTH HOSPITAL ROCKTON AVE,ROCKFORD,IL,WINNEBAGO,42.29842717,-89.09844135,GENERAL ACUTE CARE
357,THE UNIVERSITY OF VERMONT HEALTH NETWORK - CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,PLATTSBURGH,NY,CLINTON,44.70044304,-73.46941987,GENERAL ACUTE CARE
358,MONTEFIORE MEDICAL CENTER-WAKEFIELD HOSPITAL,BRONX,NY,BRONX,40.89369717,-73.86119119,GENERAL ACUTE CARE
359,HOLY CROSS HOSPITAL,SILVER SPRING,MD,MONTGOMERY,39.01472214,-77.03573523,GENERAL ACUTE CARE
360,SILVER CROSS HOSPITAL AND MEDICAL CENTERS,NEW LENOX,IL,WILL,41.54468733,-87.98343597,GENERAL ACUTE CARE
361,ADVENTIST BOLINGBROOK HOSPITAL,BOLINGBROOK,IL,WILL,41.68086496,-88.08465144,GENERAL ACUTE CARE
362,FORT WASHINGTON HOSPITAL,FORT WASHINGTON,MD,PRINCE GEORGE'S,38.72856337,-76.99270169,GENERAL ACUTE CARE
363,MOUNT SINAI ST. LUKE'S,NEW YORK,NY,NEW YORK,40.80492254,-73.96159035,GENERAL ACUTE CARE
364,NEW YORK PRESBYTERIAN HOSPITAL - COLUMBIA PRESBYTERIAN CENTER,NEW YORK,NY,NEW YORK,40.84105288,-73.94068652,GENERAL ACUTE CARE
365,NEW YORK PRESBYTERIAN HOSPITAL - NEW YORK WEILL CORNELL CENTER,NEW YORK,NY,NEW YORK,40.76454994,-73.95433226,GENERAL ACUTE CARE
366,NYULMC - COBBLE HILL,BROOKLYN,NY,KINGS,40.68987342,-73.99776571,GENERAL ACUTE CARE
367,URMC STRONG WEST,BROCKPORT,NY,MONROE,43.22161178,-77.94457511,GENERAL ACUTE CARE
368,WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,BUFFALO,NY,ERIE,42.90920851,-78.87520901,CHILDREN
369,NYU WINTHROP-UNIVERSITY HOSPITAL,MINEOLA,NY,NASSAU,40.74069748,-73.6430084,GENERAL ACUTE CARE
370,UPMC CHAUTAUQUA AT WCA,JAMESTOWN,NY,CHAUTAUQUA,42.09116724,-79.24536584,PSYCHIATRIC
371,SJRH - PARK CARE PAVILION,YONKERS,NY,WESTCHESTER,40.94038607,-73.89165239,PSYCHIATRIC
372,VA MEDICAL CENTER - CANANDAIGUA,CANANDAIGUA,NY,ONTARIO,42.90123744,-77.26963606,MILITARY
373,FOUR WINDS HOSPITAL WESTCHESTER,KATONAH,NY,WESTCHESTER,41.26639132,-73.62071751,PSYCHIATRIC
374,FOUR WINDS HOSPITAL SARATOGA,SARATOGA SPRINGS,NY,SARATOGA,43.05813047,-73.78539606,PSYCHIATRIC
375,METHODIST HOSPITAL,HENDERSON,KY,HENDERSON,37.85497461,-87.58319902,GENERAL ACUTE CARE
376,CROSSROADS COMMUNITY HOSPITAL,MOUNT VERNON,IL,JEFFERSON,38.31164516,-88.93688084,GENERAL ACUTE CARE
377,COPLEY MEMORIAL HOSPITAL INC DBA RUSH COPLEY MEDICAL CENTER,AURORA,IL,KANE,41.72900718,-88.27061598,GENERAL ACUTE CARE
378,DELNOR COMMUNITY HOSPITAL,GENEVA,IL,KANE,41.88661497,-88.34345036,GENERAL ACUTE CARE
379,PRESENCE CENTRAL AND SUBURBAN HOSPITALS NETWORK DBA PRESENCE MERCY MEDICAL CENTER,AURORA,IL,KANE,41.78580955,-88.32576904,GENERAL ACUTE CARE
380,BLUEGRASS COMMUNITY HOSPITAL,VERSAILLES,KY,WOODFORD,38.05476569,-84.72378834,GENERAL ACUTE CARE
381,JAMES J. PETERS VA MEDICAL CENTER,BRONX,NY,BRONX,40.86734866,-73.90638209,MILITARY
382,HEART OF TEXAS MEMORIAL HOSPITAL,BRADY,TX,MCCULLOCH,31.1176885,-99.34685361,CRITICAL ACCESS
383,JACKSON COUNTY HOSPITAL,EDNA,TX,JACKSON,28.96910475,-96.63588688,CRITICAL ACCESS
384,SCHLEICHER COUNTY MEDICAL CENTER,ELDORADO,TX,SCHLEICHER,30.86300194,-100.6029941,CRITICAL ACCESS
385,TAYLOR REGIONAL HOSPITAL,CAMPBELLSVILLE,KY,TAYLOR,37.36635176,-85.33810656,GENERAL ACUTE CARE
386,COCHRAN MEMORIAL HOSPITAL,MORTON,TX,COCHRAN,33.71973751,-102.7575223,CRITICAL ACCESS
387,WESTERN MARYLAND REGIONAL MEDICAL CENTER,CUMBERLAND,MD,ALLEGANY,39.64783067,-78.7332415,GENERAL ACUTE CARE
388,ANNE ARUNDEL MEDICAL CENTER,ANNAPOLIS,MD,ANNE ARUNDEL,38.98992672,-76.53461243,GENERAL ACUTE CARE
389,KIRBY MEDICAL CENTER,MONTICELLO,IL,PIATT,40.06044805,-88.55882170000001,CRITICAL ACCESS
390,SAINT FRANCIS MEDICAL CENTER,PEORIA,IL,PEORIA,40.70274682,-89.59196543,GENERAL ACUTE CARE
391,BLESSING CARE CORPORATION ILLINI COMMUNITY HOSPITAL,PITTSFIELD,IL,PIKE,39.60744348,-90.8151327,CRITICAL ACCESS
392,MUSCOGEE (CREEK) NATION PHYSICAL REHABILITATION CENTER,OKMULGEE,OK,OKMULGEE,35.66753235,-95.96033181,REHABILITATION
393,BLESSING HOSPITAL,QUINCY,IL,ADAMS,39.93635888,-91.3994572,GENERAL ACUTE CARE
394,VALIR REHABILITATION HOSPITAL OF OKC,OKLAHOMA CITY,OK,OKLAHOMA,35.47489624,-97.52494158,REHABILITATION
395,METHODIST MEDICAL CENTER OF ILLINOIS,PEORIA,IL,PEORIA,40.700305799999995,-89.59491684,GENERAL ACUTE CARE
396,REHABILITATION INSTITUTE OF CHICAGO,CHICAGO,IL,COOK,41.89545454,-87.6183348,REHABILITATION
397,RIVEREDGE HOSPITAL,FOREST  PARK,IL,COOK,41.86489307,-87.82828251,PSYCHIATRIC
398,NORTHSHORE UNIVERSITY HEALTH SYSTEM SKOKIE HOSPITAL,SKOKIE,IL,COOK,42.05641606,-87.74070961,GENERAL ACUTE CARE
399,RUSH OAK PARK HOSPITAL,OAK PARK,IL,COOK,41.87861801,-87.80335153,GENERAL ACUTE CARE
